#name:GRB_571
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.35
#Av_host:0.87
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 21.2702 0.1327 45.00 - AB 1 colibri
300.00 zy 19.4069 0.1090 45.00 - AB 1 colibri
350.00 r 21.7358 0.2731 45.00 - AB 1 colibri
350.00 zy 19.6410 0.1296 45.00 - AB 1 colibri
400.00 i 20.7007 0.1938 45.00 - AB 1 colibri
400.00 zy 19.8454 0.1515 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 20.0268 0.1745 45.00 - AB 1 colibri
500.00 r 21.9203 0.3149 45.00 - AB 0 colibri
500.00 zy 20.1898 0.1984 45.00 - AB 1 colibri
550.00 i 21.1932 0.2850 45.00 - AB 1 colibri
550.00 zy 20.3379 0.2229 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 20.4735 0.2481 45.00 - AB 1 colibri
650.00 r 21.9203 0.3149 45.00 - AB 0 colibri
650.00 zy 20.5987 0.2737 45.00 - AB 1 colibri
700.00 i 21.3219 0.3149 45.00 - AB 0 colibri
700.00 zy 20.7148 0.2997 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 20.7786 0.3149 45.00 - AB 0 colibri
800.00 r 21.9203 0.3149 45.00 - AB 0 colibri
800.00 zy 20.7786 0.3149 45.00 - AB 0 colibri
850.00 i 21.3219 0.3149 45.00 - AB 0 colibri
850.00 zy 20.7786 0.3149 45.00 - AB 0 colibri
