#name:GRB_293
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.97
#Av_host:0.37
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.3531 0.0400 45.00 - AB 1 colibri
300.00 zy 13.7269 0.0401 45.00 - AB 1 colibri
350.00 r 14.4764 0.0401 45.00 - AB 1 colibri
350.00 zy 13.9011 0.0401 45.00 - AB 1 colibri
400.00 i 14.3153 0.0401 45.00 - AB 1 colibri
400.00 zy 14.0533 0.0401 45.00 - AB 1 colibri
450.00 g 15.2262 0.0402 45.00 - AB 1 colibri
450.00 zy 14.1884 0.0401 45.00 - AB 1 colibri
500.00 r 14.8851 0.0401 45.00 - AB 1 colibri
500.00 zy 14.3098 0.0401 45.00 - AB 1 colibri
550.00 i 14.6821 0.0401 45.00 - AB 1 colibri
550.00 zy 14.4201 0.0402 45.00 - AB 1 colibri
600.00 g 15.5589 0.0402 45.00 - AB 1 colibri
600.00 zy 14.5211 0.0402 45.00 - AB 1 colibri
650.00 r 15.1896 0.0402 45.00 - AB 1 colibri
650.00 zy 14.6143 0.0402 45.00 - AB 1 colibri
700.00 i 14.9628 0.0402 45.00 - AB 1 colibri
700.00 zy 14.7008 0.0402 45.00 - AB 1 colibri
750.00 g 15.8193 0.0403 45.00 - AB 1 colibri
750.00 zy 14.7815 0.0402 45.00 - AB 1 colibri
800.00 r 15.4324 0.0402 45.00 - AB 1 colibri
800.00 zy 14.8572 0.0402 45.00 - AB 1 colibri
850.00 i 15.1903 0.0402 45.00 - AB 1 colibri
850.00 zy 14.9283 0.0403 45.00 - AB 1 colibri
