#name:GRB_169
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.38
#Av_host:0.37
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.9976 0.0404 45.00 - AB 1 colibri
300.00 zy 16.5612 0.0417 45.00 - AB 1 colibri
350.00 r 16.9825 0.0410 45.00 - AB 1 colibri
350.00 zy 16.6380 0.0418 45.00 - AB 1 colibri
400.00 i 16.9648 0.0416 45.00 - AB 1 colibri
400.00 zy 16.7052 0.0420 45.00 - AB 1 colibri
450.00 g 17.4425 0.0415 45.00 - AB 1 colibri
450.00 zy 16.7647 0.0421 45.00 - AB 1 colibri
500.00 r 17.1628 0.0412 45.00 - AB 1 colibri
500.00 zy 16.8183 0.0423 45.00 - AB 1 colibri
550.00 i 17.1267 0.0419 45.00 - AB 1 colibri
550.00 zy 16.8670 0.0424 45.00 - AB 1 colibri
600.00 g 17.5894 0.0417 45.00 - AB 1 colibri
600.00 zy 16.9116 0.0426 45.00 - AB 1 colibri
650.00 r 17.2972 0.0414 45.00 - AB 1 colibri
650.00 zy 16.9527 0.0427 45.00 - AB 1 colibri
700.00 i 17.2505 0.0422 45.00 - AB 1 colibri
700.00 zy 16.9909 0.0429 45.00 - AB 1 colibri
750.00 g 17.7043 0.0420 45.00 - AB 1 colibri
750.00 zy 17.0265 0.0430 45.00 - AB 1 colibri
800.00 r 17.4044 0.0416 45.00 - AB 1 colibri
800.00 zy 17.0599 0.0431 45.00 - AB 1 colibri
850.00 i 17.3509 0.0425 45.00 - AB 1 colibri
850.00 zy 17.0913 0.0433 45.00 - AB 1 colibri
