#name:GRB_92
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.25
#Av_host:1.0
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.9364 0.0577 45.00 - AB 1 colibri
300.00 zy 18.8465 0.0752 45.00 - AB 1 colibri
350.00 r 20.0974 0.0823 45.00 - AB 1 colibri
350.00 zy 19.0554 0.0856 45.00 - AB 1 colibri
400.00 i 19.6907 0.0916 45.00 - AB 1 colibri
400.00 zy 19.2378 0.0967 45.00 - AB 1 colibri
450.00 g 21.4506 0.2072 45.00 - AB 1 colibri
450.00 zy 19.3997 0.1084 45.00 - AB 1 colibri
500.00 r 20.5871 0.1139 45.00 - AB 1 colibri
500.00 zy 19.5452 0.1206 45.00 - AB 1 colibri
550.00 i 20.1303 0.1250 45.00 - AB 1 colibri
550.00 zy 19.6774 0.1332 45.00 - AB 1 colibri
600.00 g 21.8494 0.2826 45.00 - AB 1 colibri
600.00 zy 19.7984 0.1461 45.00 - AB 1 colibri
650.00 r 20.9520 0.1490 45.00 - AB 1 colibri
650.00 zy 19.9101 0.1593 45.00 - AB 1 colibri
700.00 i 20.4667 0.1615 45.00 - AB 1 colibri
700.00 zy 20.0138 0.1727 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 20.1105 0.1863 45.00 - AB 1 colibri
800.00 r 21.2430 0.1862 45.00 - AB 1 colibri
800.00 zy 20.2011 0.2001 45.00 - AB 1 colibri
850.00 i 20.7393 0.1997 45.00 - AB 1 colibri
850.00 zy 20.2864 0.2140 45.00 - AB 1 colibri
