#name:GRB_93
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.75
#Av_host:0.42
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.6119 0.0400 45.00 - AB 1 colibri
300.00 zy 12.9609 0.0400 45.00 - AB 1 colibri
350.00 r 13.8117 0.0400 45.00 - AB 1 colibri
350.00 zy 13.2060 0.0400 45.00 - AB 1 colibri
400.00 i 13.6967 0.0401 45.00 - AB 1 colibri
400.00 zy 13.4200 0.0401 45.00 - AB 1 colibri
450.00 g 14.6792 0.0401 45.00 - AB 1 colibri
450.00 zy 13.6099 0.0401 45.00 - AB 1 colibri
500.00 r 14.3863 0.0401 45.00 - AB 1 colibri
500.00 zy 13.7806 0.0401 45.00 - AB 1 colibri
550.00 i 14.2124 0.0401 45.00 - AB 1 colibri
550.00 zy 13.9356 0.0401 45.00 - AB 1 colibri
600.00 g 15.1470 0.0401 45.00 - AB 1 colibri
600.00 zy 14.0776 0.0401 45.00 - AB 1 colibri
650.00 r 14.8143 0.0401 45.00 - AB 1 colibri
650.00 zy 14.2086 0.0401 45.00 - AB 1 colibri
700.00 i 14.6070 0.0401 45.00 - AB 1 colibri
700.00 zy 14.3302 0.0401 45.00 - AB 1 colibri
750.00 g 15.5130 0.0402 45.00 - AB 1 colibri
750.00 zy 14.4437 0.0402 45.00 - AB 1 colibri
800.00 r 15.1557 0.0402 45.00 - AB 1 colibri
800.00 zy 14.5500 0.0402 45.00 - AB 1 colibri
850.00 i 14.9267 0.0402 45.00 - AB 1 colibri
850.00 zy 14.6500 0.0402 45.00 - AB 1 colibri
