#name:GRB_581
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.38
#Av_host:0.59
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.7550 0.0401 45.00 - AB 1 colibri
300.00 zy 14.8309 0.0402 45.00 - AB 1 colibri
350.00 r 15.9470 0.0403 45.00 - AB 1 colibri
350.00 zy 15.0697 0.0403 45.00 - AB 1 colibri
400.00 i 15.6651 0.0404 45.00 - AB 1 colibri
400.00 zy 15.2782 0.0404 45.00 - AB 1 colibri
450.00 g 17.0928 0.0410 45.00 - AB 1 colibri
450.00 zy 15.4633 0.0405 45.00 - AB 1 colibri
500.00 r 16.5068 0.0406 45.00 - AB 1 colibri
500.00 zy 15.6296 0.0406 45.00 - AB 1 colibri
550.00 i 16.1675 0.0406 45.00 - AB 1 colibri
550.00 zy 15.7807 0.0407 45.00 - AB 1 colibri
600.00 g 17.5486 0.0417 45.00 - AB 1 colibri
600.00 zy 15.9190 0.0408 45.00 - AB 1 colibri
650.00 r 16.9239 0.0409 45.00 - AB 1 colibri
650.00 zy 16.0467 0.0409 45.00 - AB 1 colibri
700.00 i 16.5520 0.0410 45.00 - AB 1 colibri
700.00 zy 16.1651 0.0410 45.00 - AB 1 colibri
750.00 g 17.9052 0.0425 45.00 - AB 1 colibri
750.00 zy 16.2757 0.0412 45.00 - AB 1 colibri
800.00 r 17.2565 0.0413 45.00 - AB 1 colibri
800.00 zy 16.3792 0.0413 45.00 - AB 1 colibri
850.00 i 16.8636 0.0414 45.00 - AB 1 colibri
850.00 zy 16.4767 0.0415 45.00 - AB 1 colibri
