#name:GRB_59
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.35
#Av_host:0.33
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.5093 0.0400 45.00 - AB 1 colibri
300.00 zy 13.2285 0.0400 45.00 - AB 1 colibri
350.00 r 13.7406 0.0400 45.00 - AB 1 colibri
350.00 zy 13.4910 0.0401 45.00 - AB 1 colibri
400.00 i 13.8307 0.0401 45.00 - AB 1 colibri
400.00 zy 13.7201 0.0401 45.00 - AB 1 colibri
450.00 g 14.3705 0.0401 45.00 - AB 1 colibri
450.00 zy 13.9234 0.0401 45.00 - AB 1 colibri
500.00 r 14.3558 0.0401 45.00 - AB 1 colibri
500.00 zy 14.1062 0.0401 45.00 - AB 1 colibri
550.00 i 14.3828 0.0401 45.00 - AB 1 colibri
550.00 zy 14.2722 0.0401 45.00 - AB 1 colibri
600.00 g 14.8713 0.0401 45.00 - AB 1 colibri
600.00 zy 14.4242 0.0402 45.00 - AB 1 colibri
650.00 r 14.8140 0.0401 45.00 - AB 1 colibri
650.00 zy 14.5645 0.0402 45.00 - AB 1 colibri
700.00 i 14.8052 0.0402 45.00 - AB 1 colibri
700.00 zy 14.6946 0.0402 45.00 - AB 1 colibri
750.00 g 15.2631 0.0402 45.00 - AB 1 colibri
750.00 zy 14.8161 0.0402 45.00 - AB 1 colibri
800.00 r 15.1794 0.0402 45.00 - AB 1 colibri
800.00 zy 14.9299 0.0403 45.00 - AB 1 colibri
850.00 i 15.1476 0.0402 45.00 - AB 1 colibri
850.00 zy 15.0369 0.0403 45.00 - AB 1 colibri
