#name:GRB_503
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.35
#Av_host:0.32
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.2323 0.0402 45.00 - AB 1 colibri
300.00 zy 15.3448 0.0404 45.00 - AB 1 colibri
350.00 r 16.3532 0.0405 45.00 - AB 1 colibri
350.00 zy 15.5427 0.0405 45.00 - AB 1 colibri
400.00 i 16.1794 0.0406 45.00 - AB 1 colibri
400.00 zy 15.7155 0.0406 45.00 - AB 1 colibri
450.00 g 17.2964 0.0413 45.00 - AB 1 colibri
450.00 zy 15.8688 0.0407 45.00 - AB 1 colibri
500.00 r 16.8172 0.0408 45.00 - AB 1 colibri
500.00 zy 16.0067 0.0408 45.00 - AB 1 colibri
550.00 i 16.5957 0.0410 45.00 - AB 1 colibri
550.00 zy 16.1319 0.0410 45.00 - AB 1 colibri
600.00 g 17.6742 0.0419 45.00 - AB 1 colibri
600.00 zy 16.2465 0.0411 45.00 - AB 1 colibri
650.00 r 17.1629 0.0412 45.00 - AB 1 colibri
650.00 zy 16.3523 0.0413 45.00 - AB 1 colibri
700.00 i 16.9144 0.0415 45.00 - AB 1 colibri
700.00 zy 16.4505 0.0414 45.00 - AB 1 colibri
750.00 g 17.9698 0.0427 45.00 - AB 1 colibri
750.00 zy 16.5422 0.0416 45.00 - AB 1 colibri
800.00 r 17.4385 0.0416 45.00 - AB 1 colibri
800.00 zy 16.6280 0.0418 45.00 - AB 1 colibri
850.00 i 17.1727 0.0420 45.00 - AB 1 colibri
850.00 zy 16.7088 0.0420 45.00 - AB 1 colibri
