#name:GRB_85
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.1
#Av_host:0.49
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.3277 0.0419 45.00 - AB 1 colibri
300.00 zy 17.6480 0.0470 45.00 - AB 1 colibri
350.00 r 18.4757 0.0456 45.00 - AB 1 colibri
350.00 zy 17.8680 0.0495 45.00 - AB 1 colibri
400.00 i 18.3344 0.0490 45.00 - AB 1 colibri
400.00 zy 18.0600 0.0524 45.00 - AB 1 colibri
450.00 g 19.4124 0.0565 45.00 - AB 1 colibri
450.00 zy 18.2304 0.0556 45.00 - AB 1 colibri
500.00 r 18.9913 0.0507 45.00 - AB 1 colibri
500.00 zy 18.3836 0.0592 45.00 - AB 1 colibri
550.00 i 18.7972 0.0567 45.00 - AB 1 colibri
550.00 zy 18.5227 0.0631 45.00 - AB 1 colibri
600.00 g 19.8322 0.0680 45.00 - AB 1 colibri
600.00 zy 18.6501 0.0673 45.00 - AB 1 colibri
650.00 r 19.3755 0.0574 45.00 - AB 1 colibri
650.00 zy 18.7677 0.0718 45.00 - AB 1 colibri
700.00 i 19.1513 0.0665 45.00 - AB 1 colibri
700.00 zy 18.8768 0.0765 45.00 - AB 1 colibri
750.00 g 20.1606 0.0818 45.00 - AB 1 colibri
750.00 zy 18.9786 0.0815 45.00 - AB 1 colibri
800.00 r 19.6818 0.0656 45.00 - AB 1 colibri
800.00 zy 19.0740 0.0866 45.00 - AB 1 colibri
850.00 i 19.4382 0.0781 45.00 - AB 1 colibri
850.00 zy 19.1638 0.0919 45.00 - AB 1 colibri
