#name:GRB_300
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.96
#Av_host:0.23
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.1446 0.0400 45.00 - AB 1 colibri
300.00 zy 11.6516 0.0400 45.00 - AB 1 colibri
350.00 r 12.2475 0.0400 45.00 - AB 1 colibri
350.00 zy 11.7991 0.0400 45.00 - AB 1 colibri
400.00 i 12.1332 0.0400 45.00 - AB 1 colibri
400.00 zy 11.9280 0.0400 45.00 - AB 1 colibri
450.00 g 12.8408 0.0400 45.00 - AB 1 colibri
450.00 zy 12.0424 0.0400 45.00 - AB 1 colibri
500.00 r 12.5935 0.0400 45.00 - AB 1 colibri
500.00 zy 12.1452 0.0400 45.00 - AB 1 colibri
550.00 i 12.4437 0.0400 45.00 - AB 1 colibri
550.00 zy 12.2386 0.0400 45.00 - AB 1 colibri
600.00 g 13.1225 0.0400 45.00 - AB 1 colibri
600.00 zy 12.3241 0.0400 45.00 - AB 1 colibri
650.00 r 12.8514 0.0400 45.00 - AB 1 colibri
650.00 zy 12.4030 0.0400 45.00 - AB 1 colibri
700.00 i 12.6814 0.0400 45.00 - AB 1 colibri
700.00 zy 12.4763 0.0400 45.00 - AB 1 colibri
750.00 g 13.3430 0.0400 45.00 - AB 1 colibri
750.00 zy 12.5446 0.0400 45.00 - AB 1 colibri
800.00 r 13.0570 0.0400 45.00 - AB 1 colibri
800.00 zy 12.6086 0.0400 45.00 - AB 1 colibri
850.00 i 12.8741 0.0400 45.00 - AB 1 colibri
850.00 zy 12.6689 0.0400 45.00 - AB 1 colibri
