#name:GRB_486
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.62
#Av_host:0.65
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.4110 0.0400 45.00 - AB 1 colibri
300.00 zy 13.9014 0.0401 45.00 - AB 1 colibri
350.00 r 14.5310 0.0401 45.00 - AB 1 colibri
350.00 zy 14.0694 0.0401 45.00 - AB 1 colibri
400.00 i 14.4213 0.0401 45.00 - AB 1 colibri
400.00 zy 14.2161 0.0401 45.00 - AB 1 colibri
450.00 g 15.1850 0.0401 45.00 - AB 1 colibri
450.00 zy 14.3463 0.0401 45.00 - AB 1 colibri
500.00 r 14.9249 0.0401 45.00 - AB 1 colibri
500.00 zy 14.4633 0.0402 45.00 - AB 1 colibri
550.00 i 14.7749 0.0402 45.00 - AB 1 colibri
550.00 zy 14.5697 0.0402 45.00 - AB 1 colibri
600.00 g 15.5058 0.0402 45.00 - AB 1 colibri
600.00 zy 14.6670 0.0402 45.00 - AB 1 colibri
650.00 r 15.2185 0.0402 45.00 - AB 1 colibri
650.00 zy 14.7569 0.0402 45.00 - AB 1 colibri
700.00 i 15.0455 0.0402 45.00 - AB 1 colibri
700.00 zy 14.8403 0.0402 45.00 - AB 1 colibri
750.00 g 15.7568 0.0403 45.00 - AB 1 colibri
750.00 zy 14.9180 0.0403 45.00 - AB 1 colibri
800.00 r 15.4525 0.0402 45.00 - AB 1 colibri
800.00 zy 14.9910 0.0403 45.00 - AB 1 colibri
850.00 i 15.2648 0.0402 45.00 - AB 1 colibri
850.00 zy 15.0595 0.0403 45.00 - AB 1 colibri
