#name:GRB_480
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.35
#Av_host:1.05
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.8720 0.0410 45.00 - AB 1 colibri
300.00 zy 16.4081 0.0414 45.00 - AB 1 colibri
350.00 r 18.0910 0.0435 45.00 - AB 1 colibri
350.00 zy 16.5871 0.0417 45.00 - AB 1 colibri
400.00 i 17.4140 0.0427 45.00 - AB 1 colibri
400.00 zy 16.7434 0.0421 45.00 - AB 1 colibri
450.00 g 19.6739 0.0630 45.00 - AB 1 colibri
450.00 zy 16.8821 0.0425 45.00 - AB 1 colibri
500.00 r 18.5107 0.0458 45.00 - AB 1 colibri
500.00 zy 17.0068 0.0429 45.00 - AB 1 colibri
550.00 i 17.7907 0.0444 45.00 - AB 1 colibri
550.00 zy 17.1201 0.0434 45.00 - AB 1 colibri
600.00 g 20.0157 0.0751 45.00 - AB 1 colibri
600.00 zy 17.2238 0.0439 45.00 - AB 1 colibri
650.00 r 18.8235 0.0486 45.00 - AB 1 colibri
650.00 zy 17.3196 0.0445 45.00 - AB 1 colibri
700.00 i 18.0790 0.0464 45.00 - AB 1 colibri
700.00 zy 17.4084 0.0450 45.00 - AB 1 colibri
750.00 g 20.2831 0.0882 45.00 - AB 1 colibri
750.00 zy 17.4913 0.0456 45.00 - AB 1 colibri
800.00 r 19.0729 0.0519 45.00 - AB 1 colibri
800.00 zy 17.5690 0.0463 45.00 - AB 1 colibri
850.00 i 18.3126 0.0488 45.00 - AB 1 colibri
850.00 zy 17.6420 0.0469 45.00 - AB 1 colibri
