#name:GRB_99
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.15
#Av_host:1.3
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.9215 0.0411 45.00 - AB 1 colibri
300.00 zy 16.5823 0.0417 45.00 - AB 1 colibri
350.00 r 18.1208 0.0436 45.00 - AB 1 colibri
350.00 zy 16.8007 0.0422 45.00 - AB 1 colibri
400.00 i 17.5830 0.0434 45.00 - AB 1 colibri
400.00 zy 16.9913 0.0429 45.00 - AB 1 colibri
450.00 g 19.7876 0.0665 45.00 - AB 1 colibri
450.00 zy 17.1605 0.0436 45.00 - AB 1 colibri
500.00 r 18.6327 0.0468 45.00 - AB 1 colibri
500.00 zy 17.3126 0.0444 45.00 - AB 1 colibri
550.00 i 18.0424 0.0461 45.00 - AB 1 colibri
550.00 zy 17.4507 0.0453 45.00 - AB 1 colibri
600.00 g 20.2044 0.0840 45.00 - AB 1 colibri
600.00 zy 17.5772 0.0463 45.00 - AB 1 colibri
650.00 r 19.0140 0.0510 45.00 - AB 1 colibri
650.00 zy 17.6940 0.0475 45.00 - AB 1 colibri
700.00 i 18.3939 0.0498 45.00 - AB 1 colibri
700.00 zy 17.8023 0.0487 45.00 - AB 1 colibri
750.00 g 20.5305 0.1040 45.00 - AB 1 colibri
750.00 zy 17.9034 0.0500 45.00 - AB 1 colibri
800.00 r 19.3182 0.0562 45.00 - AB 1 colibri
800.00 zy 17.9981 0.0514 45.00 - AB 1 colibri
850.00 i 18.6788 0.0543 45.00 - AB 1 colibri
850.00 zy 18.0872 0.0528 45.00 - AB 1 colibri
