#name:GRB_560
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.55
#Av_host:0.43
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 11.7565 0.0400 45.00 - AB 1 colibri
300.00 zy 11.5209 0.0400 45.00 - AB 1 colibri
350.00 r 11.9091 0.0400 45.00 - AB 1 colibri
350.00 zy 11.7031 0.0400 45.00 - AB 1 colibri
400.00 i 11.9546 0.0400 45.00 - AB 1 colibri
400.00 zy 11.8621 0.0400 45.00 - AB 1 colibri
450.00 g 12.3788 0.0400 45.00 - AB 1 colibri
450.00 zy 12.0033 0.0400 45.00 - AB 1 colibri
500.00 r 12.3362 0.0400 45.00 - AB 1 colibri
500.00 zy 12.1302 0.0400 45.00 - AB 1 colibri
550.00 i 12.3380 0.0400 45.00 - AB 1 colibri
550.00 zy 12.2454 0.0400 45.00 - AB 1 colibri
600.00 g 12.7265 0.0400 45.00 - AB 1 colibri
600.00 zy 12.3510 0.0400 45.00 - AB 1 colibri
650.00 r 12.6544 0.0400 45.00 - AB 1 colibri
650.00 zy 12.4484 0.0400 45.00 - AB 1 colibri
700.00 i 12.6313 0.0400 45.00 - AB 1 colibri
700.00 zy 12.5388 0.0400 45.00 - AB 1 colibri
750.00 g 12.9986 0.0400 45.00 - AB 1 colibri
750.00 zy 12.6232 0.0400 45.00 - AB 1 colibri
800.00 r 12.9082 0.0400 45.00 - AB 1 colibri
800.00 zy 12.7022 0.0400 45.00 - AB 1 colibri
850.00 i 12.8691 0.0400 45.00 - AB 1 colibri
850.00 zy 12.7766 0.0400 45.00 - AB 1 colibri
