#name:GRB_444
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.84
#Av_host:1.0
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.8523 0.0400 45.00 - AB 1 colibri
300.00 zy 13.9153 0.0401 45.00 - AB 1 colibri
350.00 r 15.0111 0.0401 45.00 - AB 1 colibri
350.00 zy 14.1195 0.0401 45.00 - AB 1 colibri
400.00 i 14.6991 0.0401 45.00 - AB 1 colibri
400.00 zy 14.2977 0.0401 45.00 - AB 1 colibri
450.00 g 16.0917 0.0404 45.00 - AB 1 colibri
450.00 zy 14.4560 0.0402 45.00 - AB 1 colibri
500.00 r 15.4898 0.0402 45.00 - AB 1 colibri
500.00 zy 14.5982 0.0402 45.00 - AB 1 colibri
550.00 i 15.1287 0.0402 45.00 - AB 1 colibri
550.00 zy 14.7274 0.0402 45.00 - AB 1 colibri
600.00 g 16.4814 0.0405 45.00 - AB 1 colibri
600.00 zy 14.8457 0.0402 45.00 - AB 1 colibri
650.00 r 15.8465 0.0403 45.00 - AB 1 colibri
650.00 zy 14.9549 0.0403 45.00 - AB 1 colibri
700.00 i 15.4575 0.0403 45.00 - AB 1 colibri
700.00 zy 15.0562 0.0403 45.00 - AB 1 colibri
750.00 g 16.7864 0.0407 45.00 - AB 1 colibri
750.00 zy 15.1507 0.0403 45.00 - AB 1 colibri
800.00 r 16.1309 0.0404 45.00 - AB 1 colibri
800.00 zy 15.2393 0.0404 45.00 - AB 1 colibri
850.00 i 15.7240 0.0404 45.00 - AB 1 colibri
850.00 zy 15.3226 0.0404 45.00 - AB 1 colibri
