#name:GRB_431
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.04
#Av_host:0.74
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.0605 0.0413 45.00 - AB 1 colibri
300.00 zy 16.6076 0.0418 45.00 - AB 1 colibri
350.00 r 18.2675 0.0443 45.00 - AB 1 colibri
350.00 zy 16.7583 0.0421 45.00 - AB 1 colibri
400.00 i 17.4934 0.0430 45.00 - AB 1 colibri
400.00 zy 16.8899 0.0425 45.00 - AB 1 colibri
450.00 g 20.0463 0.0764 45.00 - AB 1 colibri
450.00 zy 17.0067 0.0429 45.00 - AB 1 colibri
500.00 r 18.6209 0.0467 45.00 - AB 1 colibri
500.00 zy 17.1117 0.0434 45.00 - AB 1 colibri
550.00 i 17.8106 0.0445 45.00 - AB 1 colibri
550.00 zy 17.2070 0.0438 45.00 - AB 1 colibri
600.00 g 20.3340 0.0912 45.00 - AB 1 colibri
600.00 zy 17.2944 0.0443 45.00 - AB 1 colibri
650.00 r 18.8842 0.0493 45.00 - AB 1 colibri
650.00 zy 17.3750 0.0448 45.00 - AB 1 colibri
700.00 i 18.0534 0.0462 45.00 - AB 1 colibri
700.00 zy 17.4498 0.0453 45.00 - AB 1 colibri
750.00 g 20.5592 0.1061 45.00 - AB 1 colibri
750.00 zy 17.5196 0.0459 45.00 - AB 1 colibri
800.00 r 19.0942 0.0522 45.00 - AB 1 colibri
800.00 zy 17.5850 0.0464 45.00 - AB 1 colibri
850.00 i 18.2501 0.0481 45.00 - AB 1 colibri
850.00 zy 17.6466 0.0470 45.00 - AB 1 colibri
