#name:GRB_280
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.8
#Av_host:0.75
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.5223 0.0401 45.00 - AB 1 colibri
300.00 zy 14.5410 0.0402 45.00 - AB 1 colibri
350.00 r 15.6456 0.0403 45.00 - AB 1 colibri
350.00 zy 14.6980 0.0402 45.00 - AB 1 colibri
400.00 i 15.2677 0.0403 45.00 - AB 1 colibri
400.00 zy 14.8351 0.0402 45.00 - AB 1 colibri
450.00 g 16.6443 0.0406 45.00 - AB 1 colibri
450.00 zy 14.9567 0.0403 45.00 - AB 1 colibri
500.00 r 16.0137 0.0404 45.00 - AB 1 colibri
500.00 zy 15.0661 0.0403 45.00 - AB 1 colibri
550.00 i 15.5981 0.0403 45.00 - AB 1 colibri
550.00 zy 15.1655 0.0403 45.00 - AB 1 colibri
600.00 g 16.9440 0.0409 45.00 - AB 1 colibri
600.00 zy 15.2565 0.0404 45.00 - AB 1 colibri
650.00 r 16.2880 0.0405 45.00 - AB 1 colibri
650.00 zy 15.3404 0.0404 45.00 - AB 1 colibri
700.00 i 15.8510 0.0405 45.00 - AB 1 colibri
700.00 zy 15.4184 0.0404 45.00 - AB 1 colibri
750.00 g 17.1786 0.0411 45.00 - AB 1 colibri
750.00 zy 15.4911 0.0405 45.00 - AB 1 colibri
800.00 r 16.5068 0.0406 45.00 - AB 1 colibri
800.00 zy 15.5592 0.0405 45.00 - AB 1 colibri
850.00 i 16.0559 0.0406 45.00 - AB 1 colibri
850.00 zy 15.6233 0.0405 45.00 - AB 1 colibri
