#name:GRB_601
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.48
#Av_host:0.69
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.0731 0.0401 45.00 - AB 1 colibri
300.00 zy 15.1468 0.0403 45.00 - AB 1 colibri
350.00 r 16.2490 0.0405 45.00 - AB 1 colibri
350.00 zy 15.3683 0.0404 45.00 - AB 1 colibri
400.00 i 15.9388 0.0405 45.00 - AB 1 colibri
400.00 zy 15.5617 0.0405 45.00 - AB 1 colibri
450.00 g 17.3891 0.0414 45.00 - AB 1 colibri
450.00 zy 15.7334 0.0406 45.00 - AB 1 colibri
500.00 r 16.7682 0.0408 45.00 - AB 1 colibri
500.00 zy 15.8876 0.0407 45.00 - AB 1 colibri
550.00 i 16.4048 0.0408 45.00 - AB 1 colibri
550.00 zy 16.0277 0.0409 45.00 - AB 1 colibri
600.00 g 17.8119 0.0422 45.00 - AB 1 colibri
600.00 zy 16.1561 0.0410 45.00 - AB 1 colibri
650.00 r 17.1551 0.0412 45.00 - AB 1 colibri
650.00 zy 16.2745 0.0412 45.00 - AB 1 colibri
700.00 i 16.7614 0.0412 45.00 - AB 1 colibri
700.00 zy 16.3844 0.0413 45.00 - AB 1 colibri
750.00 g 18.1427 0.0433 45.00 - AB 1 colibri
750.00 zy 16.4869 0.0415 45.00 - AB 1 colibri
800.00 r 17.4636 0.0417 45.00 - AB 1 colibri
800.00 zy 16.5830 0.0417 45.00 - AB 1 colibri
850.00 i 17.0505 0.0417 45.00 - AB 1 colibri
850.00 zy 16.6734 0.0419 45.00 - AB 1 colibri
