#name:GRB_427
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.51
#Av_host:0.48
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.0865 0.0401 45.00 - AB 1 colibri
300.00 zy 15.5893 0.0405 45.00 - AB 1 colibri
350.00 r 16.1356 0.0404 45.00 - AB 1 colibri
350.00 zy 15.7904 0.0407 45.00 - AB 1 colibri
400.00 i 16.4063 0.0408 45.00 - AB 1 colibri
400.00 zy 15.9659 0.0408 45.00 - AB 1 colibri
450.00 g 16.8207 0.0408 45.00 - AB 1 colibri
450.00 zy 16.1217 0.0410 45.00 - AB 1 colibri
500.00 r 16.6070 0.0407 45.00 - AB 1 colibri
500.00 zy 16.2617 0.0411 45.00 - AB 1 colibri
550.00 i 16.8293 0.0413 45.00 - AB 1 colibri
550.00 zy 16.3889 0.0413 45.00 - AB 1 colibri
600.00 g 17.2044 0.0411 45.00 - AB 1 colibri
600.00 zy 16.5054 0.0415 45.00 - AB 1 colibri
650.00 r 16.9581 0.0410 45.00 - AB 1 colibri
650.00 zy 16.6129 0.0418 45.00 - AB 1 colibri
700.00 i 17.1530 0.0420 45.00 - AB 1 colibri
700.00 zy 16.7127 0.0420 45.00 - AB 1 colibri
750.00 g 17.5047 0.0416 45.00 - AB 1 colibri
750.00 zy 16.8057 0.0423 45.00 - AB 1 colibri
800.00 r 17.2382 0.0413 45.00 - AB 1 colibri
800.00 zy 16.8929 0.0425 45.00 - AB 1 colibri
850.00 i 17.4154 0.0427 45.00 - AB 1 colibri
850.00 zy 16.9750 0.0428 45.00 - AB 1 colibri
