#name:GRB_321
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.48
#Av_host:0.91
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.9340 0.0411 45.00 - AB 1 colibri
300.00 zy 17.1370 0.0435 45.00 - AB 1 colibri
350.00 r 18.0910 0.0435 45.00 - AB 1 colibri
350.00 zy 17.3364 0.0446 45.00 - AB 1 colibri
400.00 i 17.8492 0.0447 45.00 - AB 1 colibri
400.00 zy 17.5106 0.0458 45.00 - AB 1 colibri
450.00 g 19.0083 0.0498 45.00 - AB 1 colibri
450.00 zy 17.6651 0.0472 45.00 - AB 1 colibri
500.00 r 18.5587 0.0462 45.00 - AB 1 colibri
500.00 zy 17.8041 0.0487 45.00 - AB 1 colibri
550.00 i 18.2689 0.0483 45.00 - AB 1 colibri
550.00 zy 17.9303 0.0503 45.00 - AB 1 colibri
600.00 g 19.3890 0.0560 45.00 - AB 1 colibri
600.00 zy 18.0459 0.0521 45.00 - AB 1 colibri
650.00 r 18.9071 0.0496 45.00 - AB 1 colibri
650.00 zy 18.1525 0.0540 45.00 - AB 1 colibri
700.00 i 18.5901 0.0527 45.00 - AB 1 colibri
700.00 zy 18.2515 0.0561 45.00 - AB 1 colibri
750.00 g 19.6870 0.0634 45.00 - AB 1 colibri
750.00 zy 18.3438 0.0582 45.00 - AB 1 colibri
800.00 r 19.1849 0.0537 45.00 - AB 1 colibri
800.00 zy 18.4304 0.0605 45.00 - AB 1 colibri
850.00 i 18.8504 0.0580 45.00 - AB 1 colibri
850.00 zy 18.5118 0.0628 45.00 - AB 1 colibri
