#name:GRB_250
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.4
#Av_host:0.33
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.1125 0.0414 45.00 - AB 1 colibri
300.00 zy 17.2021 0.0438 45.00 - AB 1 colibri
350.00 r 18.1494 0.0437 45.00 - AB 1 colibri
350.00 zy 17.3418 0.0446 45.00 - AB 1 colibri
400.00 i 18.0526 0.0462 45.00 - AB 1 colibri
400.00 zy 17.4638 0.0454 45.00 - AB 1 colibri
450.00 g 18.9075 0.0486 45.00 - AB 1 colibri
450.00 zy 17.5721 0.0463 45.00 - AB 1 colibri
500.00 r 18.4770 0.0456 45.00 - AB 1 colibri
500.00 zy 17.6694 0.0472 45.00 - AB 1 colibri
550.00 i 18.3467 0.0492 45.00 - AB 1 colibri
550.00 zy 17.7579 0.0481 45.00 - AB 1 colibri
600.00 g 19.1742 0.0522 45.00 - AB 1 colibri
600.00 zy 17.8389 0.0491 45.00 - AB 1 colibri
650.00 r 18.7212 0.0476 45.00 - AB 1 colibri
650.00 zy 17.9136 0.0501 45.00 - AB 1 colibri
700.00 i 18.5717 0.0524 45.00 - AB 1 colibri
700.00 zy 17.9829 0.0511 45.00 - AB 1 colibri
750.00 g 19.3830 0.0559 45.00 - AB 1 colibri
750.00 zy 18.0476 0.0522 45.00 - AB 1 colibri
800.00 r 18.9158 0.0497 45.00 - AB 1 colibri
800.00 zy 18.1083 0.0532 45.00 - AB 1 colibri
850.00 i 18.7541 0.0558 45.00 - AB 1 colibri
850.00 zy 18.1653 0.0543 45.00 - AB 1 colibri
