#name:GRB_488
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.5
#Av_host:0.7
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.5396 0.0502 45.00 - AB 1 colibri
300.00 zy 18.5282 0.0633 45.00 - AB 1 colibri
350.00 r 19.5999 0.0631 45.00 - AB 1 colibri
350.00 zy 18.6710 0.0681 45.00 - AB 1 colibri
400.00 i 19.2055 0.0685 45.00 - AB 1 colibri
400.00 zy 18.7957 0.0730 45.00 - AB 1 colibri
450.00 g 20.8533 0.1312 45.00 - AB 1 colibri
450.00 zy 18.9065 0.0779 45.00 - AB 1 colibri
500.00 r 19.9349 0.0749 45.00 - AB 1 colibri
500.00 zy 19.0060 0.0829 45.00 - AB 1 colibri
550.00 i 19.5062 0.0814 45.00 - AB 1 colibri
550.00 zy 19.0964 0.0879 45.00 - AB 1 colibri
600.00 g 21.1260 0.1612 45.00 - AB 1 colibri
600.00 zy 19.1792 0.0929 45.00 - AB 1 colibri
650.00 r 20.1845 0.0869 45.00 - AB 1 colibri
650.00 zy 19.2556 0.0979 45.00 - AB 1 colibri
700.00 i 19.7363 0.0944 45.00 - AB 1 colibri
700.00 zy 19.3265 0.1029 45.00 - AB 1 colibri
750.00 g 21.3395 0.1900 45.00 - AB 1 colibri
750.00 zy 19.3927 0.1078 45.00 - AB 1 colibri
800.00 r 20.3836 0.0989 45.00 - AB 1 colibri
800.00 zy 19.4547 0.1128 45.00 - AB 1 colibri
850.00 i 19.9228 0.1075 45.00 - AB 1 colibri
850.00 zy 19.5130 0.1177 45.00 - AB 1 colibri
