#name:GRB_281
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.02
#Av_host:0.39
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.0017 0.0401 45.00 - AB 1 colibri
300.00 zy 15.5419 0.0405 45.00 - AB 1 colibri
350.00 r 16.0172 0.0404 45.00 - AB 1 colibri
350.00 zy 15.6109 0.0405 45.00 - AB 1 colibri
400.00 i 15.8527 0.0405 45.00 - AB 1 colibri
400.00 zy 15.6712 0.0406 45.00 - AB 1 colibri
450.00 g 16.4892 0.0405 45.00 - AB 1 colibri
450.00 zy 15.7247 0.0406 45.00 - AB 1 colibri
500.00 r 16.1791 0.0404 45.00 - AB 1 colibri
500.00 zy 15.7728 0.0406 45.00 - AB 1 colibri
550.00 i 15.9980 0.0405 45.00 - AB 1 colibri
550.00 zy 15.8165 0.0407 45.00 - AB 1 colibri
600.00 g 16.6211 0.0406 45.00 - AB 1 colibri
600.00 zy 15.8565 0.0407 45.00 - AB 1 colibri
650.00 r 16.2998 0.0405 45.00 - AB 1 colibri
650.00 zy 15.8935 0.0407 45.00 - AB 1 colibri
700.00 i 16.1093 0.0406 45.00 - AB 1 colibri
700.00 zy 15.9277 0.0408 45.00 - AB 1 colibri
750.00 g 16.7242 0.0407 45.00 - AB 1 colibri
750.00 zy 15.9597 0.0408 45.00 - AB 1 colibri
800.00 r 16.3960 0.0405 45.00 - AB 1 colibri
800.00 zy 15.9897 0.0408 45.00 - AB 1 colibri
850.00 i 16.1994 0.0407 45.00 - AB 1 colibri
850.00 zy 16.0179 0.0409 45.00 - AB 1 colibri
