#name:GRB_364
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:4.77
#Av_host:0.14
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 20.8620 0.0982 45.00 - AB 1 colibri
300.00 zy 19.3000 0.1010 45.00 - AB 1 colibri
350.00 r 21.4435 0.2176 45.00 - AB 1 colibri
350.00 zy 19.4601 0.1133 45.00 - AB 1 colibri
400.00 i 20.0531 0.1181 45.00 - AB 1 colibri
400.00 zy 19.5999 0.1256 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 19.7240 0.1380 45.00 - AB 1 colibri
500.00 r 21.8190 0.2913 45.00 - AB 1 colibri
500.00 zy 19.8356 0.1503 45.00 - AB 1 colibri
550.00 i 20.3901 0.1522 45.00 - AB 1 colibri
550.00 zy 19.9369 0.1627 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 20.0298 0.1749 45.00 - AB 1 colibri
650.00 r 21.9203 0.3149 45.00 - AB 0 colibri
650.00 zy 20.1154 0.1871 45.00 - AB 1 colibri
700.00 i 20.6481 0.1859 45.00 - AB 1 colibri
700.00 zy 20.1949 0.1991 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 20.2690 0.2111 45.00 - AB 1 colibri
800.00 r 21.9203 0.3149 45.00 - AB 0 colibri
800.00 zy 20.3385 0.2230 45.00 - AB 1 colibri
850.00 i 20.8571 0.2191 45.00 - AB 1 colibri
850.00 zy 20.4039 0.2348 45.00 - AB 1 colibri
