#name:GRB_230
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.89
#Av_host:0.32
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.9313 0.0411 45.00 - AB 1 colibri
300.00 zy 17.3852 0.0449 45.00 - AB 1 colibri
350.00 r 18.0144 0.0432 45.00 - AB 1 colibri
350.00 zy 17.5155 0.0458 45.00 - AB 1 colibri
400.00 i 17.8568 0.0448 45.00 - AB 1 colibri
400.00 zy 17.6292 0.0468 45.00 - AB 1 colibri
450.00 g 18.6222 0.0460 45.00 - AB 1 colibri
450.00 zy 17.7302 0.0478 45.00 - AB 1 colibri
500.00 r 18.3199 0.0446 45.00 - AB 1 colibri
500.00 zy 17.8210 0.0489 45.00 - AB 1 colibri
550.00 i 18.1310 0.0469 45.00 - AB 1 colibri
550.00 zy 17.9034 0.0500 45.00 - AB 1 colibri
600.00 g 18.8710 0.0482 45.00 - AB 1 colibri
600.00 zy 17.9790 0.0511 45.00 - AB 1 colibri
650.00 r 18.5475 0.0461 45.00 - AB 1 colibri
650.00 zy 18.0486 0.0522 45.00 - AB 1 colibri
700.00 i 18.3409 0.0491 45.00 - AB 1 colibri
700.00 zy 18.1133 0.0533 45.00 - AB 1 colibri
750.00 g 19.0657 0.0506 45.00 - AB 1 colibri
750.00 zy 18.1737 0.0545 45.00 - AB 1 colibri
800.00 r 18.7291 0.0477 45.00 - AB 1 colibri
800.00 zy 18.2302 0.0556 45.00 - AB 1 colibri
850.00 i 18.5110 0.0514 45.00 - AB 1 colibri
850.00 zy 18.2834 0.0568 45.00 - AB 1 colibri
