#name:GRB_278
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.54
#Av_host:0.47
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.4399 0.0400 45.00 - AB 1 colibri
300.00 zy 13.4087 0.0401 45.00 - AB 1 colibri
350.00 r 14.4963 0.0401 45.00 - AB 1 colibri
350.00 zy 13.5264 0.0401 45.00 - AB 1 colibri
400.00 i 14.0641 0.0401 45.00 - AB 1 colibri
400.00 zy 13.6291 0.0401 45.00 - AB 1 colibri
450.00 g 15.6260 0.0402 45.00 - AB 1 colibri
450.00 zy 13.7204 0.0401 45.00 - AB 1 colibri
500.00 r 14.7724 0.0401 45.00 - AB 1 colibri
500.00 zy 13.8024 0.0401 45.00 - AB 1 colibri
550.00 i 14.3118 0.0401 45.00 - AB 1 colibri
550.00 zy 13.8769 0.0401 45.00 - AB 1 colibri
600.00 g 15.8507 0.0403 45.00 - AB 1 colibri
600.00 zy 13.9451 0.0401 45.00 - AB 1 colibri
650.00 r 14.9781 0.0401 45.00 - AB 1 colibri
650.00 zy 14.0081 0.0401 45.00 - AB 1 colibri
700.00 i 14.5015 0.0401 45.00 - AB 1 colibri
700.00 zy 14.0665 0.0401 45.00 - AB 1 colibri
750.00 g 16.0267 0.0403 45.00 - AB 1 colibri
750.00 zy 14.1211 0.0401 45.00 - AB 1 colibri
800.00 r 15.1421 0.0402 45.00 - AB 1 colibri
800.00 zy 14.1722 0.0401 45.00 - AB 1 colibri
850.00 i 14.6552 0.0401 45.00 - AB 1 colibri
850.00 zy 14.2202 0.0401 45.00 - AB 1 colibri
