#name:GRB_405
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.9
#Av_host:1.69
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.8694 0.0410 45.00 - AB 1 colibri
300.00 zy 16.4059 0.0414 45.00 - AB 1 colibri
350.00 r 18.1153 0.0436 45.00 - AB 1 colibri
350.00 zy 16.6148 0.0418 45.00 - AB 1 colibri
400.00 i 17.4757 0.0429 45.00 - AB 1 colibri
400.00 zy 16.7972 0.0422 45.00 - AB 1 colibri
450.00 g 19.7179 0.0643 45.00 - AB 1 colibri
450.00 zy 16.9590 0.0428 45.00 - AB 1 colibri
500.00 r 18.6051 0.0466 45.00 - AB 1 colibri
500.00 zy 17.1045 0.0433 45.00 - AB 1 colibri
550.00 i 17.9153 0.0452 45.00 - AB 1 colibri
550.00 zy 17.2367 0.0440 45.00 - AB 1 colibri
600.00 g 20.1166 0.0796 45.00 - AB 1 colibri
600.00 zy 17.3578 0.0447 45.00 - AB 1 colibri
650.00 r 18.9700 0.0504 45.00 - AB 1 colibri
650.00 zy 17.4694 0.0455 45.00 - AB 1 colibri
700.00 i 18.2517 0.0481 45.00 - AB 1 colibri
700.00 zy 17.5731 0.0463 45.00 - AB 1 colibri
750.00 g 20.4286 0.0971 45.00 - AB 1 colibri
750.00 zy 17.6698 0.0472 45.00 - AB 1 colibri
800.00 r 19.2609 0.0551 45.00 - AB 1 colibri
800.00 zy 17.7604 0.0482 45.00 - AB 1 colibri
850.00 i 18.5243 0.0516 45.00 - AB 1 colibri
850.00 zy 17.8457 0.0492 45.00 - AB 1 colibri
