#name:GRB_354
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.44
#Av_host:0.45
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 11.6246 0.0400 45.00 - AB 1 colibri
300.00 zy 11.0520 0.0400 45.00 - AB 1 colibri
350.00 r 11.7400 0.0400 45.00 - AB 1 colibri
350.00 zy 11.2263 0.0400 45.00 - AB 1 colibri
400.00 i 11.5964 0.0400 45.00 - AB 1 colibri
400.00 zy 11.3785 0.0400 45.00 - AB 1 colibri
450.00 g 12.4956 0.0400 45.00 - AB 1 colibri
450.00 zy 11.5136 0.0400 45.00 - AB 1 colibri
500.00 r 12.1487 0.0400 45.00 - AB 1 colibri
500.00 zy 11.6350 0.0400 45.00 - AB 1 colibri
550.00 i 11.9632 0.0400 45.00 - AB 1 colibri
550.00 zy 11.7453 0.0400 45.00 - AB 1 colibri
600.00 g 12.8284 0.0400 45.00 - AB 1 colibri
600.00 zy 11.8463 0.0400 45.00 - AB 1 colibri
650.00 r 12.4532 0.0400 45.00 - AB 1 colibri
650.00 zy 11.9395 0.0400 45.00 - AB 1 colibri
700.00 i 12.2439 0.0400 45.00 - AB 1 colibri
700.00 zy 12.0260 0.0400 45.00 - AB 1 colibri
750.00 g 13.0888 0.0400 45.00 - AB 1 colibri
750.00 zy 12.1067 0.0400 45.00 - AB 1 colibri
800.00 r 12.6961 0.0400 45.00 - AB 1 colibri
800.00 zy 12.1823 0.0400 45.00 - AB 1 colibri
850.00 i 12.4714 0.0400 45.00 - AB 1 colibri
850.00 zy 12.2535 0.0400 45.00 - AB 1 colibri
