#name:GRB_424
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.22
#Av_host:0.6
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 11.3852 0.0400 45.00 - AB 1 colibri
300.00 zy 10.6867 0.0400 45.00 - AB 1 colibri
350.00 r 11.6310 0.0400 45.00 - AB 1 colibri
350.00 zy 10.9712 0.0400 45.00 - AB 1 colibri
400.00 i 11.5204 0.0400 45.00 - AB 1 colibri
400.00 zy 11.2196 0.0400 45.00 - AB 1 colibri
450.00 g 12.5817 0.0400 45.00 - AB 1 colibri
450.00 zy 11.4400 0.0400 45.00 - AB 1 colibri
500.00 r 12.2978 0.0400 45.00 - AB 1 colibri
500.00 zy 11.6381 0.0400 45.00 - AB 1 colibri
550.00 i 12.1188 0.0400 45.00 - AB 1 colibri
550.00 zy 11.8180 0.0400 45.00 - AB 1 colibri
600.00 g 13.1245 0.0400 45.00 - AB 1 colibri
600.00 zy 11.9828 0.0400 45.00 - AB 1 colibri
650.00 r 12.7946 0.0400 45.00 - AB 1 colibri
650.00 zy 12.1348 0.0400 45.00 - AB 1 colibri
700.00 i 12.5767 0.0400 45.00 - AB 1 colibri
700.00 zy 12.2759 0.0400 45.00 - AB 1 colibri
750.00 g 13.5492 0.0400 45.00 - AB 1 colibri
750.00 zy 12.4075 0.0400 45.00 - AB 1 colibri
800.00 r 13.1906 0.0400 45.00 - AB 1 colibri
800.00 zy 12.5309 0.0400 45.00 - AB 1 colibri
850.00 i 12.9478 0.0400 45.00 - AB 1 colibri
850.00 zy 12.6469 0.0400 45.00 - AB 1 colibri
