#name:GRB_245
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.6
#Av_host:0.23
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 11.8915 0.0400 45.00 - AB 1 colibri
300.00 zy 11.3068 0.0400 45.00 - AB 1 colibri
350.00 r 12.0781 0.0400 45.00 - AB 1 colibri
350.00 zy 11.5330 0.0400 45.00 - AB 1 colibri
400.00 i 11.9820 0.0400 45.00 - AB 1 colibri
400.00 zy 11.7305 0.0400 45.00 - AB 1 colibri
450.00 g 12.8455 0.0400 45.00 - AB 1 colibri
450.00 zy 11.9058 0.0400 45.00 - AB 1 colibri
500.00 r 12.6085 0.0400 45.00 - AB 1 colibri
500.00 zy 12.0634 0.0400 45.00 - AB 1 colibri
550.00 i 12.4579 0.0400 45.00 - AB 1 colibri
550.00 zy 12.2065 0.0400 45.00 - AB 1 colibri
600.00 g 13.2772 0.0400 45.00 - AB 1 colibri
600.00 zy 12.3375 0.0400 45.00 - AB 1 colibri
650.00 r 13.0036 0.0400 45.00 - AB 1 colibri
650.00 zy 12.4585 0.0400 45.00 - AB 1 colibri
700.00 i 12.8222 0.0400 45.00 - AB 1 colibri
700.00 zy 12.5707 0.0400 45.00 - AB 1 colibri
750.00 g 13.6151 0.0400 45.00 - AB 1 colibri
750.00 zy 12.6754 0.0400 45.00 - AB 1 colibri
800.00 r 13.3186 0.0400 45.00 - AB 1 colibri
800.00 zy 12.7735 0.0400 45.00 - AB 1 colibri
850.00 i 13.1173 0.0400 45.00 - AB 1 colibri
850.00 zy 12.8659 0.0400 45.00 - AB 1 colibri
