#name:GRB_37
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.82
#Av_host:0.32
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.9831 0.0404 45.00 - AB 1 colibri
300.00 zy 16.2721 0.0412 45.00 - AB 1 colibri
350.00 r 17.1774 0.0412 45.00 - AB 1 colibri
350.00 zy 16.5093 0.0416 45.00 - AB 1 colibri
400.00 i 17.0241 0.0417 45.00 - AB 1 colibri
400.00 zy 16.7164 0.0420 45.00 - AB 1 colibri
450.00 g 18.0689 0.0430 45.00 - AB 1 colibri
450.00 zy 16.9003 0.0426 45.00 - AB 1 colibri
500.00 r 17.7336 0.0423 45.00 - AB 1 colibri
500.00 zy 17.0655 0.0432 45.00 - AB 1 colibri
550.00 i 17.5232 0.0431 45.00 - AB 1 colibri
550.00 zy 17.2155 0.0439 45.00 - AB 1 colibri
600.00 g 18.5216 0.0453 45.00 - AB 1 colibri
600.00 zy 17.3530 0.0447 45.00 - AB 1 colibri
650.00 r 18.1479 0.0437 45.00 - AB 1 colibri
650.00 zy 17.4798 0.0456 45.00 - AB 1 colibri
700.00 i 17.9052 0.0451 45.00 - AB 1 colibri
700.00 zy 17.5975 0.0465 45.00 - AB 1 colibri
750.00 g 18.8759 0.0483 45.00 - AB 1 colibri
750.00 zy 17.7073 0.0476 45.00 - AB 1 colibri
800.00 r 18.4783 0.0456 45.00 - AB 1 colibri
800.00 zy 17.8102 0.0488 45.00 - AB 1 colibri
850.00 i 18.2147 0.0477 45.00 - AB 1 colibri
850.00 zy 17.9070 0.0500 45.00 - AB 1 colibri
