#name:GRB_286
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.11
#Av_host:1.26
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 11.1259 0.0400 45.00 - AB 1 colibri
300.00 zy 10.1890 0.0400 45.00 - AB 1 colibri
350.00 r 11.2986 0.0400 45.00 - AB 1 colibri
350.00 zy 10.3964 0.0400 45.00 - AB 1 colibri
400.00 i 10.9771 0.0400 45.00 - AB 1 colibri
400.00 zy 10.5774 0.0400 45.00 - AB 1 colibri
450.00 g 12.3583 0.0400 45.00 - AB 1 colibri
450.00 zy 10.7380 0.0400 45.00 - AB 1 colibri
500.00 r 11.7847 0.0400 45.00 - AB 1 colibri
500.00 zy 10.8825 0.0400 45.00 - AB 1 colibri
550.00 i 11.4134 0.0400 45.00 - AB 1 colibri
550.00 zy 11.0136 0.0400 45.00 - AB 1 colibri
600.00 g 12.7541 0.0400 45.00 - AB 1 colibri
600.00 zy 11.1338 0.0400 45.00 - AB 1 colibri
650.00 r 12.1468 0.0400 45.00 - AB 1 colibri
650.00 zy 11.2446 0.0400 45.00 - AB 1 colibri
700.00 i 11.7472 0.0400 45.00 - AB 1 colibri
700.00 zy 11.3475 0.0400 45.00 - AB 1 colibri
750.00 g 13.0637 0.0400 45.00 - AB 1 colibri
750.00 zy 11.4435 0.0400 45.00 - AB 1 colibri
800.00 r 12.4356 0.0400 45.00 - AB 1 colibri
800.00 zy 11.5334 0.0400 45.00 - AB 1 colibri
850.00 i 12.0178 0.0400 45.00 - AB 1 colibri
850.00 zy 11.6180 0.0400 45.00 - AB 1 colibri
