#name:GRB_436
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:6.57
#Av_host:0.37
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 22.3719 0.3149 45.00 - AB 0 colibri
300.00 zy 17.9071 0.0500 45.00 - AB 1 colibri
350.00 r 21.9203 0.3149 45.00 - AB 0 colibri
350.00 zy 18.0609 0.0524 45.00 - AB 1 colibri
400.00 i 21.3219 0.3149 45.00 - AB 0 colibri
400.00 zy 18.1952 0.0549 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 18.3145 0.0575 45.00 - AB 1 colibri
500.00 r 21.9203 0.3149 45.00 - AB 0 colibri
500.00 zy 18.4217 0.0602 45.00 - AB 1 colibri
550.00 i 21.3219 0.3149 45.00 - AB 0 colibri
550.00 zy 18.5190 0.0630 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 18.6082 0.0659 45.00 - AB 1 colibri
650.00 r 21.9203 0.3149 45.00 - AB 0 colibri
650.00 zy 18.6905 0.0688 45.00 - AB 1 colibri
700.00 i 21.3219 0.3149 45.00 - AB 0 colibri
700.00 zy 18.7669 0.0718 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 18.8381 0.0748 45.00 - AB 1 colibri
800.00 r 21.9203 0.3149 45.00 - AB 0 colibri
800.00 zy 18.9049 0.0778 45.00 - AB 1 colibri
850.00 i 21.3219 0.3149 45.00 - AB 0 colibri
850.00 zy 18.9677 0.0809 45.00 - AB 1 colibri
