#name:GRB_366
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.75
#Av_host:0.72
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.1394 0.0458 45.00 - AB 1 colibri
300.00 zy 18.0883 0.0529 45.00 - AB 1 colibri
350.00 r 19.2420 0.0547 45.00 - AB 1 colibri
350.00 zy 18.2123 0.0552 45.00 - AB 1 colibri
400.00 i 18.7516 0.0558 45.00 - AB 1 colibri
400.00 zy 18.3206 0.0576 45.00 - AB 1 colibri
450.00 g 20.3228 0.0905 45.00 - AB 1 colibri
450.00 zy 18.4167 0.0601 45.00 - AB 1 colibri
500.00 r 19.5328 0.0612 45.00 - AB 1 colibri
500.00 zy 18.5031 0.0625 45.00 - AB 1 colibri
550.00 i 19.0126 0.0622 45.00 - AB 1 colibri
550.00 zy 18.5815 0.0650 45.00 - AB 1 colibri
600.00 g 20.5596 0.1062 45.00 - AB 1 colibri
600.00 zy 18.6534 0.0675 45.00 - AB 1 colibri
650.00 r 19.7495 0.0678 45.00 - AB 1 colibri
650.00 zy 18.7197 0.0699 45.00 - AB 1 colibri
700.00 i 19.2123 0.0687 45.00 - AB 1 colibri
700.00 zy 18.7813 0.0724 45.00 - AB 1 colibri
750.00 g 20.7449 0.1212 45.00 - AB 1 colibri
750.00 zy 18.8387 0.0748 45.00 - AB 1 colibri
800.00 r 19.9223 0.0743 45.00 - AB 1 colibri
800.00 zy 18.8926 0.0773 45.00 - AB 1 colibri
850.00 i 19.3742 0.0752 45.00 - AB 1 colibri
850.00 zy 18.9432 0.0797 45.00 - AB 1 colibri
