#name:GRB_10
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.55
#Av_host:0.24
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.1471 0.0402 45.00 - AB 1 colibri
300.00 zy 15.8920 0.0407 45.00 - AB 1 colibri
350.00 r 16.2885 0.0405 45.00 - AB 1 colibri
350.00 zy 16.0710 0.0409 45.00 - AB 1 colibri
400.00 i 16.3137 0.0407 45.00 - AB 1 colibri
400.00 zy 16.2273 0.0411 45.00 - AB 1 colibri
450.00 g 16.7930 0.0407 45.00 - AB 1 colibri
450.00 zy 16.3661 0.0413 45.00 - AB 1 colibri
500.00 r 16.7082 0.0408 45.00 - AB 1 colibri
500.00 zy 16.4908 0.0415 45.00 - AB 1 colibri
550.00 i 16.6904 0.0411 45.00 - AB 1 colibri
550.00 zy 16.6040 0.0417 45.00 - AB 1 colibri
600.00 g 17.1348 0.0411 45.00 - AB 1 colibri
600.00 zy 16.7078 0.0420 45.00 - AB 1 colibri
650.00 r 17.0209 0.0410 45.00 - AB 1 colibri
650.00 zy 16.8035 0.0423 45.00 - AB 1 colibri
700.00 i 16.9787 0.0416 45.00 - AB 1 colibri
700.00 zy 16.8924 0.0425 45.00 - AB 1 colibri
750.00 g 17.4022 0.0414 45.00 - AB 1 colibri
750.00 zy 16.9752 0.0428 45.00 - AB 1 colibri
800.00 r 17.2703 0.0414 45.00 - AB 1 colibri
800.00 zy 17.0529 0.0431 45.00 - AB 1 colibri
850.00 i 17.2124 0.0421 45.00 - AB 1 colibri
850.00 zy 17.1260 0.0434 45.00 - AB 1 colibri
