#name:GRB_461
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.95
#Av_host:0.88
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.8499 0.0438 45.00 - AB 1 colibri
300.00 zy 18.1043 0.0531 45.00 - AB 1 colibri
350.00 r 19.3598 0.0571 45.00 - AB 1 colibri
350.00 zy 18.3384 0.0581 45.00 - AB 1 colibri
400.00 i 19.0185 0.0624 45.00 - AB 1 colibri
400.00 zy 18.5427 0.0637 45.00 - AB 1 colibri
450.00 g 19.4602 0.0575 45.00 - AB 1 colibri
450.00 zy 18.7241 0.0701 45.00 - AB 1 colibri
500.00 r 19.9086 0.0738 45.00 - AB 1 colibri
500.00 zy 18.8872 0.0770 45.00 - AB 1 colibri
550.00 i 19.5110 0.0816 45.00 - AB 1 colibri
550.00 zy 19.0352 0.0844 45.00 - AB 1 colibri
600.00 g 19.9070 0.0707 45.00 - AB 1 colibri
600.00 zy 19.1709 0.0924 45.00 - AB 1 colibri
650.00 r 20.3174 0.0947 45.00 - AB 1 colibri
650.00 zy 19.2960 0.1007 45.00 - AB 1 colibri
700.00 i 19.8878 0.1049 45.00 - AB 1 colibri
700.00 zy 19.4121 0.1094 45.00 - AB 1 colibri
750.00 g 20.2566 0.0868 45.00 - AB 1 colibri
750.00 zy 19.5205 0.1184 45.00 - AB 1 colibri
800.00 r 20.6434 0.1186 45.00 - AB 1 colibri
800.00 zy 19.6220 0.1277 45.00 - AB 1 colibri
850.00 i 20.1933 0.1310 45.00 - AB 1 colibri
850.00 zy 19.7175 0.1373 45.00 - AB 1 colibri
