#name:GRB_210
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.57
#Av_host:0.32
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.4632 0.0400 45.00 - AB 1 colibri
300.00 zy 14.1258 0.0401 45.00 - AB 1 colibri
350.00 r 14.5913 0.0401 45.00 - AB 1 colibri
350.00 zy 14.2891 0.0401 45.00 - AB 1 colibri
400.00 i 14.5675 0.0401 45.00 - AB 1 colibri
400.00 zy 14.4316 0.0402 45.00 - AB 1 colibri
450.00 g 15.0965 0.0401 45.00 - AB 1 colibri
450.00 zy 14.5582 0.0402 45.00 - AB 1 colibri
500.00 r 14.9742 0.0401 45.00 - AB 1 colibri
500.00 zy 14.6719 0.0402 45.00 - AB 1 colibri
550.00 i 14.9111 0.0402 45.00 - AB 1 colibri
550.00 zy 14.7753 0.0402 45.00 - AB 1 colibri
600.00 g 15.4082 0.0402 45.00 - AB 1 colibri
600.00 zy 14.8699 0.0402 45.00 - AB 1 colibri
650.00 r 15.2595 0.0402 45.00 - AB 1 colibri
650.00 zy 14.9572 0.0403 45.00 - AB 1 colibri
700.00 i 15.1741 0.0402 45.00 - AB 1 colibri
700.00 zy 15.0383 0.0403 45.00 - AB 1 colibri
750.00 g 15.6522 0.0402 45.00 - AB 1 colibri
750.00 zy 15.1139 0.0403 45.00 - AB 1 colibri
800.00 r 15.4870 0.0402 45.00 - AB 1 colibri
800.00 zy 15.1847 0.0403 45.00 - AB 1 colibri
850.00 i 15.3873 0.0403 45.00 - AB 1 colibri
850.00 zy 15.2514 0.0404 45.00 - AB 1 colibri
