#name:GRB_523
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.69
#Av_host:0.1
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.8567 0.0401 45.00 - AB 1 colibri
300.00 zy 15.1928 0.0403 45.00 - AB 1 colibri
350.00 r 15.8891 0.0403 45.00 - AB 1 colibri
350.00 zy 15.3655 0.0404 45.00 - AB 1 colibri
400.00 i 15.7088 0.0404 45.00 - AB 1 colibri
400.00 zy 15.5163 0.0405 45.00 - AB 1 colibri
450.00 g 17.0628 0.0410 45.00 - AB 1 colibri
450.00 zy 15.6502 0.0406 45.00 - AB 1 colibri
500.00 r 16.2941 0.0405 45.00 - AB 1 colibri
500.00 zy 15.7705 0.0406 45.00 - AB 1 colibri
550.00 i 16.0722 0.0406 45.00 - AB 1 colibri
550.00 zy 15.8798 0.0407 45.00 - AB 1 colibri
600.00 g 17.3925 0.0414 45.00 - AB 1 colibri
600.00 zy 15.9799 0.0408 45.00 - AB 1 colibri
650.00 r 16.5958 0.0407 45.00 - AB 1 colibri
650.00 zy 16.0723 0.0409 45.00 - AB 1 colibri
700.00 i 16.3504 0.0408 45.00 - AB 1 colibri
700.00 zy 16.1580 0.0410 45.00 - AB 1 colibri
750.00 g 17.6506 0.0419 45.00 - AB 1 colibri
750.00 zy 16.2380 0.0411 45.00 - AB 1 colibri
800.00 r 16.8365 0.0409 45.00 - AB 1 colibri
800.00 zy 16.3129 0.0412 45.00 - AB 1 colibri
850.00 i 16.5759 0.0410 45.00 - AB 1 colibri
850.00 zy 16.3834 0.0413 45.00 - AB 1 colibri
