#name:GRB_481
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.17
#Av_host:0.43
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.5107 0.0402 45.00 - AB 1 colibri
300.00 zy 15.8004 0.0407 45.00 - AB 1 colibri
350.00 r 16.5657 0.0406 45.00 - AB 1 colibri
350.00 zy 15.9290 0.0408 45.00 - AB 1 colibri
400.00 i 16.3231 0.0408 45.00 - AB 1 colibri
400.00 zy 16.0414 0.0409 45.00 - AB 1 colibri
450.00 g 17.3947 0.0414 45.00 - AB 1 colibri
450.00 zy 16.1412 0.0410 45.00 - AB 1 colibri
500.00 r 16.8676 0.0409 45.00 - AB 1 colibri
500.00 zy 16.2309 0.0411 45.00 - AB 1 colibri
550.00 i 16.5940 0.0410 45.00 - AB 1 colibri
550.00 zy 16.3123 0.0412 45.00 - AB 1 colibri
600.00 g 17.6405 0.0418 45.00 - AB 1 colibri
600.00 zy 16.3869 0.0413 45.00 - AB 1 colibri
650.00 r 17.0925 0.0411 45.00 - AB 1 colibri
650.00 zy 16.4558 0.0415 45.00 - AB 1 colibri
700.00 i 16.8013 0.0413 45.00 - AB 1 colibri
700.00 zy 16.5197 0.0416 45.00 - AB 1 colibri
750.00 g 17.8328 0.0423 45.00 - AB 1 colibri
750.00 zy 16.5793 0.0417 45.00 - AB 1 colibri
800.00 r 17.2718 0.0414 45.00 - AB 1 colibri
800.00 zy 16.6352 0.0418 45.00 - AB 1 colibri
850.00 i 16.9694 0.0416 45.00 - AB 1 colibri
850.00 zy 16.6877 0.0419 45.00 - AB 1 colibri
