#name:GRB_139
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.33
#Av_host:0.3
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.1712 0.0415 45.00 - AB 1 colibri
300.00 zy 17.5390 0.0460 45.00 - AB 1 colibri
350.00 r 18.2087 0.0440 45.00 - AB 1 colibri
350.00 zy 17.6284 0.0468 45.00 - AB 1 colibri
400.00 i 17.9666 0.0455 45.00 - AB 1 colibri
400.00 zy 17.7065 0.0476 45.00 - AB 1 colibri
450.00 g 18.8323 0.0478 45.00 - AB 1 colibri
450.00 zy 17.7758 0.0484 45.00 - AB 1 colibri
500.00 r 18.4185 0.0452 45.00 - AB 1 colibri
500.00 zy 17.8381 0.0491 45.00 - AB 1 colibri
550.00 i 18.1549 0.0471 45.00 - AB 1 colibri
550.00 zy 17.8947 0.0498 45.00 - AB 1 colibri
600.00 g 19.0031 0.0498 45.00 - AB 1 colibri
600.00 zy 17.9466 0.0506 45.00 - AB 1 colibri
650.00 r 18.5748 0.0463 45.00 - AB 1 colibri
650.00 zy 17.9945 0.0513 45.00 - AB 1 colibri
700.00 i 18.2990 0.0486 45.00 - AB 1 colibri
700.00 zy 18.0389 0.0520 45.00 - AB 1 colibri
750.00 g 19.1368 0.0516 45.00 - AB 1 colibri
750.00 zy 18.0803 0.0527 45.00 - AB 1 colibri
800.00 r 18.6995 0.0474 45.00 - AB 1 colibri
800.00 zy 18.1191 0.0534 45.00 - AB 1 colibri
850.00 i 18.4158 0.0501 45.00 - AB 1 colibri
850.00 zy 18.1557 0.0541 45.00 - AB 1 colibri
