#name:GRB_80
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.05
#Av_host:1.43
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 20.8973 0.1007 45.00 - AB 1 colibri
300.00 zy 19.5906 0.1247 45.00 - AB 1 colibri
350.00 r 20.9512 0.1489 45.00 - AB 1 colibri
350.00 zy 19.6502 0.1305 45.00 - AB 1 colibri
400.00 i 20.2847 0.1404 45.00 - AB 1 colibri
400.00 zy 19.7022 0.1357 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 19.7484 0.1406 45.00 - AB 1 colibri
500.00 r 21.0910 0.1657 45.00 - AB 1 colibri
500.00 zy 19.7900 0.1452 45.00 - AB 1 colibri
550.00 i 20.4102 0.1546 45.00 - AB 1 colibri
550.00 zy 19.8277 0.1494 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 19.8623 0.1535 45.00 - AB 1 colibri
650.00 r 21.1952 0.1795 45.00 - AB 1 colibri
650.00 zy 19.8942 0.1573 45.00 - AB 1 colibri
700.00 i 20.5063 0.1665 45.00 - AB 1 colibri
700.00 zy 19.9238 0.1610 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 19.9514 0.1645 45.00 - AB 1 colibri
800.00 r 21.2783 0.1914 45.00 - AB 1 colibri
800.00 zy 19.9773 0.1679 45.00 - AB 1 colibri
850.00 i 20.5841 0.1769 45.00 - AB 1 colibri
850.00 zy 20.0017 0.1711 45.00 - AB 1 colibri
