#name:GRB_314
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.1
#Av_host:0.03
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.1564 0.0400 45.00 - AB 1 colibri
300.00 zy 12.0963 0.0400 45.00 - AB 1 colibri
350.00 r 12.3315 0.0400 45.00 - AB 1 colibri
350.00 zy 12.2800 0.0400 45.00 - AB 1 colibri
400.00 i 12.4637 0.0400 45.00 - AB 1 colibri
400.00 zy 12.4404 0.0400 45.00 - AB 1 colibri
450.00 g 12.6769 0.0400 45.00 - AB 1 colibri
450.00 zy 12.5828 0.0400 45.00 - AB 1 colibri
500.00 r 12.7623 0.0400 45.00 - AB 1 colibri
500.00 zy 12.7108 0.0400 45.00 - AB 1 colibri
550.00 i 12.8503 0.0400 45.00 - AB 1 colibri
550.00 zy 12.8270 0.0400 45.00 - AB 1 colibri
600.00 g 13.0276 0.0400 45.00 - AB 1 colibri
600.00 zy 12.9335 0.0400 45.00 - AB 1 colibri
650.00 r 13.0833 0.0400 45.00 - AB 1 colibri
650.00 zy 13.0318 0.0400 45.00 - AB 1 colibri
700.00 i 13.1462 0.0400 45.00 - AB 1 colibri
700.00 zy 13.1229 0.0400 45.00 - AB 1 colibri
750.00 g 13.3021 0.0400 45.00 - AB 1 colibri
750.00 zy 13.2080 0.0400 45.00 - AB 1 colibri
800.00 r 13.3393 0.0400 45.00 - AB 1 colibri
800.00 zy 13.2877 0.0401 45.00 - AB 1 colibri
850.00 i 13.3860 0.0400 45.00 - AB 1 colibri
850.00 zy 13.3627 0.0401 45.00 - AB 1 colibri
