#name:GRB_373
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.15
#Av_host:0.31
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.0985 0.0401 45.00 - AB 1 colibri
300.00 zy 14.2254 0.0401 45.00 - AB 1 colibri
350.00 r 15.2563 0.0402 45.00 - AB 1 colibri
350.00 zy 14.4642 0.0402 45.00 - AB 1 colibri
400.00 i 14.9940 0.0402 45.00 - AB 1 colibri
400.00 zy 14.6727 0.0402 45.00 - AB 1 colibri
450.00 g 16.5324 0.0406 45.00 - AB 1 colibri
450.00 zy 14.8577 0.0402 45.00 - AB 1 colibri
500.00 r 15.8161 0.0403 45.00 - AB 1 colibri
500.00 zy 15.0240 0.0403 45.00 - AB 1 colibri
550.00 i 15.4964 0.0403 45.00 - AB 1 colibri
550.00 zy 15.1751 0.0403 45.00 - AB 1 colibri
600.00 g 16.9882 0.0409 45.00 - AB 1 colibri
600.00 zy 15.3135 0.0404 45.00 - AB 1 colibri
650.00 r 16.2332 0.0405 45.00 - AB 1 colibri
650.00 zy 15.4411 0.0404 45.00 - AB 1 colibri
700.00 i 15.8809 0.0405 45.00 - AB 1 colibri
700.00 zy 15.5596 0.0405 45.00 - AB 1 colibri
750.00 g 17.3448 0.0413 45.00 - AB 1 colibri
750.00 zy 15.6701 0.0406 45.00 - AB 1 colibri
800.00 r 16.5658 0.0406 45.00 - AB 1 colibri
800.00 zy 15.7737 0.0406 45.00 - AB 1 colibri
850.00 i 16.1925 0.0407 45.00 - AB 1 colibri
850.00 zy 15.8712 0.0407 45.00 - AB 1 colibri
