#name:GRB_199
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.46
#Av_host:0.0
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.1829 0.0402 45.00 - AB 1 colibri
300.00 zy 15.8701 0.0407 45.00 - AB 1 colibri
350.00 r 16.2755 0.0405 45.00 - AB 1 colibri
350.00 zy 15.9894 0.0408 45.00 - AB 1 colibri
400.00 i 16.2272 0.0407 45.00 - AB 1 colibri
400.00 zy 16.0935 0.0409 45.00 - AB 1 colibri
450.00 g 16.6688 0.0406 45.00 - AB 1 colibri
450.00 zy 16.1860 0.0410 45.00 - AB 1 colibri
500.00 r 16.5552 0.0406 45.00 - AB 1 colibri
500.00 zy 16.2691 0.0412 45.00 - AB 1 colibri
550.00 i 16.4783 0.0409 45.00 - AB 1 colibri
550.00 zy 16.3446 0.0413 45.00 - AB 1 colibri
600.00 g 16.8965 0.0408 45.00 - AB 1 colibri
600.00 zy 16.4138 0.0414 45.00 - AB 1 colibri
650.00 r 16.7637 0.0408 45.00 - AB 1 colibri
650.00 zy 16.4776 0.0415 45.00 - AB 1 colibri
700.00 i 16.6704 0.0411 45.00 - AB 1 colibri
700.00 zy 16.5368 0.0416 45.00 - AB 1 colibri
750.00 g 17.0748 0.0410 45.00 - AB 1 colibri
750.00 zy 16.5920 0.0417 45.00 - AB 1 colibri
800.00 r 16.9299 0.0409 45.00 - AB 1 colibri
800.00 zy 16.6438 0.0418 45.00 - AB 1 colibri
850.00 i 16.8262 0.0413 45.00 - AB 1 colibri
850.00 zy 16.6925 0.0420 45.00 - AB 1 colibri
