#name:GRB_130
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.41
#Av_host:0.69
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.2430 0.0401 45.00 - AB 1 colibri
300.00 zy 14.1757 0.0401 45.00 - AB 1 colibri
350.00 r 15.3412 0.0402 45.00 - AB 1 colibri
350.00 zy 14.3453 0.0401 45.00 - AB 1 colibri
400.00 i 14.9422 0.0402 45.00 - AB 1 colibri
400.00 zy 14.4933 0.0402 45.00 - AB 1 colibri
450.00 g 16.6500 0.0406 45.00 - AB 1 colibri
450.00 zy 14.6248 0.0402 45.00 - AB 1 colibri
500.00 r 15.7389 0.0403 45.00 - AB 1 colibri
500.00 zy 14.7429 0.0402 45.00 - AB 1 colibri
550.00 i 15.2990 0.0403 45.00 - AB 1 colibri
550.00 zy 14.8502 0.0402 45.00 - AB 1 colibri
600.00 g 16.9737 0.0409 45.00 - AB 1 colibri
600.00 zy 14.9485 0.0403 45.00 - AB 1 colibri
650.00 r 16.0351 0.0404 45.00 - AB 1 colibri
650.00 zy 15.0392 0.0403 45.00 - AB 1 colibri
700.00 i 15.5721 0.0403 45.00 - AB 1 colibri
700.00 zy 15.1233 0.0403 45.00 - AB 1 colibri
750.00 g 17.2271 0.0412 45.00 - AB 1 colibri
750.00 zy 15.2018 0.0403 45.00 - AB 1 colibri
800.00 r 16.2714 0.0405 45.00 - AB 1 colibri
800.00 zy 15.2754 0.0404 45.00 - AB 1 colibri
850.00 i 15.7935 0.0404 45.00 - AB 1 colibri
850.00 zy 15.3447 0.0404 45.00 - AB 1 colibri
