#name:GRB_171
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.97
#Av_host:0.25
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.6682 0.0400 45.00 - AB 1 colibri
300.00 zy 14.1609 0.0401 45.00 - AB 1 colibri
350.00 r 14.7367 0.0401 45.00 - AB 1 colibri
350.00 zy 14.2755 0.0401 45.00 - AB 1 colibri
400.00 i 14.5863 0.0401 45.00 - AB 1 colibri
400.00 zy 14.3755 0.0401 45.00 - AB 1 colibri
450.00 g 15.2889 0.0402 45.00 - AB 1 colibri
450.00 zy 14.4643 0.0402 45.00 - AB 1 colibri
500.00 r 15.0054 0.0401 45.00 - AB 1 colibri
500.00 zy 14.5441 0.0402 45.00 - AB 1 colibri
550.00 i 14.8274 0.0402 45.00 - AB 1 colibri
550.00 zy 14.6166 0.0402 45.00 - AB 1 colibri
600.00 g 15.5077 0.0402 45.00 - AB 1 colibri
600.00 zy 14.6831 0.0402 45.00 - AB 1 colibri
650.00 r 15.2056 0.0402 45.00 - AB 1 colibri
650.00 zy 14.7443 0.0402 45.00 - AB 1 colibri
700.00 i 15.0120 0.0402 45.00 - AB 1 colibri
700.00 zy 14.8012 0.0402 45.00 - AB 1 colibri
750.00 g 15.6789 0.0402 45.00 - AB 1 colibri
750.00 zy 14.8543 0.0402 45.00 - AB 1 colibri
800.00 r 15.3653 0.0402 45.00 - AB 1 colibri
800.00 zy 14.9040 0.0403 45.00 - AB 1 colibri
850.00 i 15.1616 0.0402 45.00 - AB 1 colibri
850.00 zy 14.9508 0.0403 45.00 - AB 1 colibri
