#name:GRB_233
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.26
#Av_host:1.33
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.2747 0.0470 45.00 - AB 1 colibri
300.00 zy 17.2537 0.0441 45.00 - AB 1 colibri
350.00 r 19.8072 0.0698 45.00 - AB 1 colibri
350.00 zy 17.4107 0.0451 45.00 - AB 1 colibri
400.00 i 18.4792 0.0509 45.00 - AB 1 colibri
400.00 zy 17.5478 0.0461 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 17.6695 0.0472 45.00 - AB 1 colibri
500.00 r 20.1753 0.0864 45.00 - AB 1 colibri
500.00 zy 17.7788 0.0484 45.00 - AB 1 colibri
550.00 i 18.8096 0.0570 45.00 - AB 1 colibri
550.00 zy 17.8782 0.0496 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 17.9692 0.0509 45.00 - AB 1 colibri
650.00 r 20.4497 0.1035 45.00 - AB 1 colibri
650.00 zy 18.0532 0.0523 45.00 - AB 1 colibri
700.00 i 19.0625 0.0637 45.00 - AB 1 colibri
700.00 zy 18.1311 0.0536 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 18.2038 0.0551 45.00 - AB 1 colibri
800.00 r 20.6684 0.1208 45.00 - AB 1 colibri
800.00 zy 18.2719 0.0565 45.00 - AB 1 colibri
850.00 i 19.2675 0.0708 45.00 - AB 1 colibri
850.00 zy 18.3360 0.0580 45.00 - AB 1 colibri
