#name:GRB_120
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.67
#Av_host:0.21
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.2531 0.0468 45.00 - AB 1 colibri
300.00 zy 18.8458 0.0751 45.00 - AB 1 colibri
350.00 r 19.4448 0.0590 45.00 - AB 1 colibri
350.00 zy 19.0736 0.0866 45.00 - AB 1 colibri
400.00 i 19.4443 0.0784 45.00 - AB 1 colibri
400.00 zy 19.2725 0.0990 45.00 - AB 1 colibri
450.00 g 20.0930 0.0785 45.00 - AB 1 colibri
450.00 zy 19.4490 0.1123 45.00 - AB 1 colibri
500.00 r 19.9789 0.0767 45.00 - AB 1 colibri
500.00 zy 19.6077 0.1263 45.00 - AB 1 colibri
550.00 i 19.9235 0.1076 45.00 - AB 1 colibri
550.00 zy 19.7518 0.1410 45.00 - AB 1 colibri
600.00 g 20.5277 0.1039 45.00 - AB 1 colibri
600.00 zy 19.8837 0.1561 45.00 - AB 1 colibri
650.00 r 20.3767 0.0985 45.00 - AB 1 colibri
650.00 zy 20.0055 0.1716 45.00 - AB 1 colibri
700.00 i 20.2903 0.1410 45.00 - AB 1 colibri
700.00 zy 20.1185 0.1875 45.00 - AB 1 colibri
750.00 g 20.8679 0.1326 45.00 - AB 1 colibri
750.00 zy 20.2240 0.2038 45.00 - AB 1 colibri
800.00 r 20.6940 0.1230 45.00 - AB 1 colibri
800.00 zy 20.3228 0.2203 45.00 - AB 1 colibri
850.00 i 20.5875 0.1773 45.00 - AB 1 colibri
850.00 zy 20.4157 0.2370 45.00 - AB 1 colibri
