#name:GRB_128
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.41
#Av_host:0.29
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.6937 0.0401 45.00 - AB 1 colibri
300.00 zy 15.0487 0.0403 45.00 - AB 1 colibri
350.00 r 15.7990 0.0403 45.00 - AB 1 colibri
350.00 zy 15.2041 0.0403 45.00 - AB 1 colibri
400.00 i 15.6050 0.0404 45.00 - AB 1 colibri
400.00 zy 15.3398 0.0404 45.00 - AB 1 colibri
450.00 g 16.5383 0.0406 45.00 - AB 1 colibri
450.00 zy 15.4602 0.0405 45.00 - AB 1 colibri
500.00 r 16.1635 0.0404 45.00 - AB 1 colibri
500.00 zy 15.5685 0.0405 45.00 - AB 1 colibri
550.00 i 15.9321 0.0405 45.00 - AB 1 colibri
550.00 zy 15.6669 0.0406 45.00 - AB 1 colibri
600.00 g 16.8351 0.0408 45.00 - AB 1 colibri
600.00 zy 15.7570 0.0406 45.00 - AB 1 colibri
650.00 r 16.4350 0.0406 45.00 - AB 1 colibri
650.00 zy 15.8401 0.0407 45.00 - AB 1 colibri
700.00 i 16.1824 0.0406 45.00 - AB 1 colibri
700.00 zy 15.9172 0.0408 45.00 - AB 1 colibri
750.00 g 17.0673 0.0410 45.00 - AB 1 colibri
750.00 zy 15.9892 0.0408 45.00 - AB 1 colibri
800.00 r 16.6516 0.0407 45.00 - AB 1 colibri
800.00 zy 16.0567 0.0409 45.00 - AB 1 colibri
850.00 i 16.3853 0.0408 45.00 - AB 1 colibri
850.00 zy 16.1201 0.0410 45.00 - AB 1 colibri
