#name:GRB_575
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.61
#Av_host:1.05
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.8529 0.0410 45.00 - AB 1 colibri
300.00 zy 16.1869 0.0410 45.00 - AB 1 colibri
350.00 r 18.2062 0.0440 45.00 - AB 1 colibri
350.00 zy 16.4620 0.0415 45.00 - AB 1 colibri
400.00 i 17.4735 0.0429 45.00 - AB 1 colibri
400.00 zy 16.7021 0.0420 45.00 - AB 1 colibri
450.00 g 20.4141 0.0961 45.00 - AB 1 colibri
450.00 zy 16.9152 0.0426 45.00 - AB 1 colibri
500.00 r 18.8509 0.0489 45.00 - AB 1 colibri
500.00 zy 17.1067 0.0434 45.00 - AB 1 colibri
550.00 i 18.0520 0.0462 45.00 - AB 1 colibri
550.00 zy 17.2806 0.0442 45.00 - AB 1 colibri
600.00 g 20.9389 0.1399 45.00 - AB 1 colibri
600.00 zy 17.4400 0.0453 45.00 - AB 1 colibri
650.00 r 19.3312 0.0565 45.00 - AB 1 colibri
650.00 zy 17.5869 0.0464 45.00 - AB 1 colibri
700.00 i 18.4947 0.0512 45.00 - AB 1 colibri
700.00 zy 17.7234 0.0478 45.00 - AB 1 colibri
750.00 g 21.3496 0.1915 45.00 - AB 1 colibri
750.00 zy 17.8506 0.0493 45.00 - AB 1 colibri
800.00 r 19.7141 0.0666 45.00 - AB 1 colibri
800.00 zy 17.9699 0.0509 45.00 - AB 1 colibri
850.00 i 18.8535 0.0580 45.00 - AB 1 colibri
850.00 zy 18.0821 0.0527 45.00 - AB 1 colibri
