#name:GRB_184
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.36
#Av_host:0.24
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.9468 0.0404 45.00 - AB 1 colibri
300.00 zy 16.5347 0.0416 45.00 - AB 1 colibri
350.00 r 17.0605 0.0411 45.00 - AB 1 colibri
350.00 zy 16.6870 0.0419 45.00 - AB 1 colibri
400.00 i 16.9792 0.0416 45.00 - AB 1 colibri
400.00 zy 16.8200 0.0423 45.00 - AB 1 colibri
450.00 g 17.6088 0.0418 45.00 - AB 1 colibri
450.00 zy 16.9380 0.0427 45.00 - AB 1 colibri
500.00 r 17.4176 0.0416 45.00 - AB 1 colibri
500.00 zy 17.0441 0.0431 45.00 - AB 1 colibri
550.00 i 17.2997 0.0423 45.00 - AB 1 colibri
550.00 zy 17.1405 0.0435 45.00 - AB 1 colibri
600.00 g 17.8995 0.0425 45.00 - AB 1 colibri
600.00 zy 17.2287 0.0439 45.00 - AB 1 colibri
650.00 r 17.6837 0.0422 45.00 - AB 1 colibri
650.00 zy 17.3102 0.0444 45.00 - AB 1 colibri
700.00 i 17.5450 0.0432 45.00 - AB 1 colibri
700.00 zy 17.3858 0.0449 45.00 - AB 1 colibri
750.00 g 18.1271 0.0433 45.00 - AB 1 colibri
750.00 zy 17.4563 0.0454 45.00 - AB 1 colibri
800.00 r 17.8958 0.0428 45.00 - AB 1 colibri
800.00 zy 17.5224 0.0459 45.00 - AB 1 colibri
850.00 i 17.7438 0.0441 45.00 - AB 1 colibri
850.00 zy 17.5845 0.0464 45.00 - AB 1 colibri
