#name:GRB_238
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:4.95
#Av_host:0.45
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.9621 0.0445 45.00 - AB 1 colibri
300.00 zy 16.9878 0.0429 45.00 - AB 1 colibri
350.00 r 19.5970 0.0630 45.00 - AB 1 colibri
350.00 zy 17.0630 0.0432 45.00 - AB 1 colibri
400.00 i 17.9293 0.0453 45.00 - AB 1 colibri
400.00 zy 17.1288 0.0435 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 17.1872 0.0437 45.00 - AB 1 colibri
500.00 r 19.7736 0.0686 45.00 - AB 1 colibri
500.00 zy 17.2397 0.0440 45.00 - AB 1 colibri
550.00 i 18.0879 0.0465 45.00 - AB 1 colibri
550.00 zy 17.2873 0.0443 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 17.3310 0.0445 45.00 - AB 1 colibri
650.00 r 19.9052 0.0736 45.00 - AB 1 colibri
650.00 zy 17.3713 0.0448 45.00 - AB 1 colibri
700.00 i 18.2092 0.0476 45.00 - AB 1 colibri
700.00 zy 17.4087 0.0450 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 17.4436 0.0453 45.00 - AB 1 colibri
800.00 r 20.0102 0.0782 45.00 - AB 1 colibri
800.00 zy 17.4763 0.0455 45.00 - AB 1 colibri
850.00 i 18.3076 0.0487 45.00 - AB 1 colibri
850.00 zy 17.5070 0.0458 45.00 - AB 1 colibri
