#name:GRB_222
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.04
#Av_host:0.79
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.5710 0.0400 45.00 - AB 1 colibri
300.00 zy 13.5315 0.0401 45.00 - AB 1 colibri
350.00 r 14.7069 0.0401 45.00 - AB 1 colibri
350.00 zy 13.7121 0.0401 45.00 - AB 1 colibri
400.00 i 14.2913 0.0401 45.00 - AB 1 colibri
400.00 zy 13.8698 0.0401 45.00 - AB 1 colibri
450.00 g 15.9462 0.0403 45.00 - AB 1 colibri
450.00 zy 14.0097 0.0401 45.00 - AB 1 colibri
500.00 r 15.1303 0.0402 45.00 - AB 1 colibri
500.00 zy 14.1355 0.0401 45.00 - AB 1 colibri
550.00 i 14.6713 0.0401 45.00 - AB 1 colibri
550.00 zy 14.2498 0.0401 45.00 - AB 1 colibri
600.00 g 16.2909 0.0404 45.00 - AB 1 colibri
600.00 zy 14.3544 0.0401 45.00 - AB 1 colibri
650.00 r 15.4458 0.0402 45.00 - AB 1 colibri
650.00 zy 14.4510 0.0402 45.00 - AB 1 colibri
700.00 i 14.9622 0.0402 45.00 - AB 1 colibri
700.00 zy 14.5406 0.0402 45.00 - AB 1 colibri
750.00 g 16.5607 0.0406 45.00 - AB 1 colibri
750.00 zy 14.6242 0.0402 45.00 - AB 1 colibri
800.00 r 15.6974 0.0403 45.00 - AB 1 colibri
800.00 zy 14.7026 0.0402 45.00 - AB 1 colibri
850.00 i 15.1979 0.0402 45.00 - AB 1 colibri
850.00 zy 14.7763 0.0402 45.00 - AB 1 colibri
