#name:GRB_450
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.69
#Av_host:0.01
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 20.1540 0.0638 45.00 - AB 1 colibri
300.00 zy 19.5575 0.1217 45.00 - AB 1 colibri
350.00 r 20.2345 0.0897 45.00 - AB 1 colibri
350.00 zy 19.6737 0.1328 45.00 - AB 1 colibri
400.00 i 20.0371 0.1167 45.00 - AB 1 colibri
400.00 zy 19.7751 0.1435 45.00 - AB 1 colibri
450.00 g 20.8130 0.1274 45.00 - AB 1 colibri
450.00 zy 19.8651 0.1538 45.00 - AB 1 colibri
500.00 r 20.5069 0.1077 45.00 - AB 1 colibri
500.00 zy 19.9460 0.1638 45.00 - AB 1 colibri
550.00 i 20.2815 0.1401 45.00 - AB 1 colibri
550.00 zy 20.0195 0.1735 45.00 - AB 1 colibri
600.00 g 21.0348 0.1503 45.00 - AB 1 colibri
600.00 zy 20.0869 0.1829 45.00 - AB 1 colibri
650.00 r 20.7099 0.1245 45.00 - AB 1 colibri
650.00 zy 20.1490 0.1921 45.00 - AB 1 colibri
700.00 i 20.4687 0.1617 45.00 - AB 1 colibri
700.00 zy 20.2066 0.2010 45.00 - AB 1 colibri
750.00 g 21.2083 0.1717 45.00 - AB 1 colibri
750.00 zy 20.2604 0.2097 45.00 - AB 1 colibri
800.00 r 20.8717 0.1403 45.00 - AB 1 colibri
800.00 zy 20.3109 0.2182 45.00 - AB 1 colibri
850.00 i 20.6203 0.1819 45.00 - AB 1 colibri
850.00 zy 20.3583 0.2265 45.00 - AB 1 colibri
