#name:GRB_36
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.73
#Av_host:0.67
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.9396 0.0401 45.00 - AB 1 colibri
300.00 zy 14.9235 0.0403 45.00 - AB 1 colibri
350.00 r 16.1491 0.0404 45.00 - AB 1 colibri
350.00 zy 15.1592 0.0403 45.00 - AB 1 colibri
400.00 i 15.8194 0.0404 45.00 - AB 1 colibri
400.00 zy 15.3649 0.0404 45.00 - AB 1 colibri
450.00 g 17.2851 0.0412 45.00 - AB 1 colibri
450.00 zy 15.5475 0.0405 45.00 - AB 1 colibri
500.00 r 16.7016 0.0407 45.00 - AB 1 colibri
500.00 zy 15.7116 0.0406 45.00 - AB 1 colibri
550.00 i 16.3152 0.0407 45.00 - AB 1 colibri
550.00 zy 15.8607 0.0407 45.00 - AB 1 colibri
600.00 g 17.7348 0.0421 45.00 - AB 1 colibri
600.00 zy 15.9973 0.0408 45.00 - AB 1 colibri
650.00 r 17.1132 0.0412 45.00 - AB 1 colibri
650.00 zy 16.1232 0.0410 45.00 - AB 1 colibri
700.00 i 16.6946 0.0411 45.00 - AB 1 colibri
700.00 zy 16.2401 0.0411 45.00 - AB 1 colibri
750.00 g 18.0868 0.0431 45.00 - AB 1 colibri
750.00 zy 16.3492 0.0413 45.00 - AB 1 colibri
800.00 r 17.4414 0.0417 45.00 - AB 1 colibri
800.00 zy 16.4514 0.0414 45.00 - AB 1 colibri
850.00 i 17.0021 0.0416 45.00 - AB 1 colibri
850.00 zy 16.5476 0.0416 45.00 - AB 1 colibri
