#name:GRB_77
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.17
#Av_host:1.05
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.2169 0.0416 45.00 - AB 1 colibri
300.00 zy 17.3323 0.0445 45.00 - AB 1 colibri
350.00 r 18.2097 0.0440 45.00 - AB 1 colibri
350.00 zy 17.4139 0.0451 45.00 - AB 1 colibri
400.00 i 17.8299 0.0446 45.00 - AB 1 colibri
400.00 zy 17.4851 0.0456 45.00 - AB 1 colibri
450.00 g 19.2227 0.0529 45.00 - AB 1 colibri
450.00 zy 17.5483 0.0461 45.00 - AB 1 colibri
500.00 r 18.4011 0.0451 45.00 - AB 1 colibri
500.00 zy 17.6052 0.0466 45.00 - AB 1 colibri
550.00 i 18.0017 0.0458 45.00 - AB 1 colibri
550.00 zy 17.6568 0.0471 45.00 - AB 1 colibri
600.00 g 19.3785 0.0558 45.00 - AB 1 colibri
600.00 zy 17.7042 0.0476 45.00 - AB 1 colibri
650.00 r 18.5437 0.0461 45.00 - AB 1 colibri
650.00 zy 17.7478 0.0480 45.00 - AB 1 colibri
700.00 i 18.1331 0.0469 45.00 - AB 1 colibri
700.00 zy 17.7883 0.0485 45.00 - AB 1 colibri
750.00 g 19.5005 0.0585 45.00 - AB 1 colibri
750.00 zy 17.8261 0.0490 45.00 - AB 1 colibri
800.00 r 18.6574 0.0470 45.00 - AB 1 colibri
800.00 zy 17.8615 0.0494 45.00 - AB 1 colibri
850.00 i 18.2397 0.0479 45.00 - AB 1 colibri
850.00 zy 17.8949 0.0498 45.00 - AB 1 colibri
