#name:GRB_464
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.42
#Av_host:0.48
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.6752 0.0400 45.00 - AB 1 colibri
300.00 zy 12.7752 0.0400 45.00 - AB 1 colibri
350.00 r 13.8267 0.0400 45.00 - AB 1 colibri
350.00 zy 13.0030 0.0400 45.00 - AB 1 colibri
400.00 i 13.5743 0.0400 45.00 - AB 1 colibri
400.00 zy 13.2019 0.0400 45.00 - AB 1 colibri
450.00 g 15.0162 0.0401 45.00 - AB 1 colibri
450.00 zy 13.3784 0.0401 45.00 - AB 1 colibri
500.00 r 14.3607 0.0401 45.00 - AB 1 colibri
500.00 zy 13.5370 0.0401 45.00 - AB 1 colibri
550.00 i 14.0535 0.0401 45.00 - AB 1 colibri
550.00 zy 13.6811 0.0401 45.00 - AB 1 colibri
600.00 g 15.4509 0.0402 45.00 - AB 1 colibri
600.00 zy 13.8131 0.0401 45.00 - AB 1 colibri
650.00 r 14.7586 0.0401 45.00 - AB 1 colibri
650.00 zy 13.9349 0.0401 45.00 - AB 1 colibri
700.00 i 14.4203 0.0401 45.00 - AB 1 colibri
700.00 zy 14.0479 0.0401 45.00 - AB 1 colibri
750.00 g 15.7911 0.0403 45.00 - AB 1 colibri
750.00 zy 14.1533 0.0401 45.00 - AB 1 colibri
800.00 r 15.0758 0.0402 45.00 - AB 1 colibri
800.00 zy 14.2521 0.0401 45.00 - AB 1 colibri
850.00 i 14.7175 0.0401 45.00 - AB 1 colibri
850.00 zy 14.3451 0.0401 45.00 - AB 1 colibri
