#name:GRB_555
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.83
#Av_host:1.17
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.1047 0.0400 45.00 - AB 1 colibri
300.00 zy 11.1702 0.0400 45.00 - AB 1 colibri
350.00 r 12.1872 0.0400 45.00 - AB 1 colibri
350.00 zy 11.3303 0.0400 45.00 - AB 1 colibri
400.00 i 11.8613 0.0400 45.00 - AB 1 colibri
400.00 zy 11.4701 0.0400 45.00 - AB 1 colibri
450.00 g 13.3040 0.0400 45.00 - AB 1 colibri
450.00 zy 11.5943 0.0400 45.00 - AB 1 colibri
500.00 r 12.5627 0.0400 45.00 - AB 1 colibri
500.00 zy 11.7058 0.0400 45.00 - AB 1 colibri
550.00 i 12.1983 0.0400 45.00 - AB 1 colibri
550.00 zy 11.8072 0.0400 45.00 - AB 1 colibri
600.00 g 13.6097 0.0400 45.00 - AB 1 colibri
600.00 zy 11.9000 0.0400 45.00 - AB 1 colibri
650.00 r 12.8425 0.0400 45.00 - AB 1 colibri
650.00 zy 11.9856 0.0400 45.00 - AB 1 colibri
700.00 i 12.4562 0.0400 45.00 - AB 1 colibri
700.00 zy 12.0651 0.0400 45.00 - AB 1 colibri
750.00 g 13.8490 0.0400 45.00 - AB 1 colibri
750.00 zy 12.1393 0.0400 45.00 - AB 1 colibri
800.00 r 13.0656 0.0400 45.00 - AB 1 colibri
800.00 zy 12.2088 0.0400 45.00 - AB 1 colibri
850.00 i 12.6653 0.0400 45.00 - AB 1 colibri
850.00 zy 12.2742 0.0400 45.00 - AB 1 colibri
