#name:GRB_200
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.13
#Av_host:0.23
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.2655 0.0401 45.00 - AB 1 colibri
300.00 zy 14.9409 0.0403 45.00 - AB 1 colibri
350.00 r 15.4110 0.0402 45.00 - AB 1 colibri
350.00 zy 15.1184 0.0403 45.00 - AB 1 colibri
400.00 i 15.4056 0.0403 45.00 - AB 1 colibri
400.00 zy 15.2733 0.0404 45.00 - AB 1 colibri
450.00 g 15.9236 0.0403 45.00 - AB 1 colibri
450.00 zy 15.4108 0.0404 45.00 - AB 1 colibri
500.00 r 15.8271 0.0403 45.00 - AB 1 colibri
500.00 zy 15.5344 0.0405 45.00 - AB 1 colibri
550.00 i 15.7790 0.0404 45.00 - AB 1 colibri
550.00 zy 15.6467 0.0406 45.00 - AB 1 colibri
600.00 g 16.2623 0.0404 45.00 - AB 1 colibri
600.00 zy 15.7495 0.0406 45.00 - AB 1 colibri
650.00 r 16.1371 0.0404 45.00 - AB 1 colibri
650.00 zy 15.8444 0.0407 45.00 - AB 1 colibri
700.00 i 16.0648 0.0406 45.00 - AB 1 colibri
700.00 zy 15.9325 0.0408 45.00 - AB 1 colibri
750.00 g 16.5274 0.0406 45.00 - AB 1 colibri
750.00 zy 16.0146 0.0409 45.00 - AB 1 colibri
800.00 r 16.3843 0.0405 45.00 - AB 1 colibri
800.00 zy 16.0916 0.0409 45.00 - AB 1 colibri
850.00 i 16.2964 0.0407 45.00 - AB 1 colibri
850.00 zy 16.1641 0.0410 45.00 - AB 1 colibri
