#name:GRB_432
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.97
#Av_host:1.27
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.3959 0.0402 45.00 - AB 1 colibri
300.00 zy 15.0643 0.0403 45.00 - AB 1 colibri
350.00 r 16.6376 0.0407 45.00 - AB 1 colibri
350.00 zy 15.2826 0.0404 45.00 - AB 1 colibri
400.00 i 16.0267 0.0405 45.00 - AB 1 colibri
400.00 zy 15.4733 0.0405 45.00 - AB 1 colibri
450.00 g 18.2756 0.0439 45.00 - AB 1 colibri
450.00 zy 15.6425 0.0406 45.00 - AB 1 colibri
500.00 r 17.1495 0.0412 45.00 - AB 1 colibri
500.00 zy 15.7945 0.0407 45.00 - AB 1 colibri
550.00 i 16.4861 0.0409 45.00 - AB 1 colibri
550.00 zy 15.9327 0.0408 45.00 - AB 1 colibri
600.00 g 18.6924 0.0466 45.00 - AB 1 colibri
600.00 zy 16.0592 0.0409 45.00 - AB 1 colibri
650.00 r 17.5309 0.0418 45.00 - AB 1 colibri
650.00 zy 16.1759 0.0410 45.00 - AB 1 colibri
700.00 i 16.8376 0.0413 45.00 - AB 1 colibri
700.00 zy 16.2842 0.0412 45.00 - AB 1 colibri
750.00 g 19.0185 0.0499 45.00 - AB 1 colibri
750.00 zy 16.3853 0.0413 45.00 - AB 1 colibri
800.00 r 17.8350 0.0426 45.00 - AB 1 colibri
800.00 zy 16.4800 0.0415 45.00 - AB 1 colibri
850.00 i 17.1225 0.0419 45.00 - AB 1 colibri
850.00 zy 16.5692 0.0417 45.00 - AB 1 colibri
