#name:GRB_98
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.47
#Av_host:0.46
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.2106 0.0464 45.00 - AB 1 colibri
300.00 zy 18.3574 0.0585 45.00 - AB 1 colibri
350.00 r 19.3032 0.0559 45.00 - AB 1 colibri
350.00 zy 18.4955 0.0623 45.00 - AB 1 colibri
400.00 i 18.9712 0.0610 45.00 - AB 1 colibri
400.00 zy 18.6161 0.0662 45.00 - AB 1 colibri
450.00 g 20.1998 0.0837 45.00 - AB 1 colibri
450.00 zy 18.7232 0.0700 45.00 - AB 1 colibri
500.00 r 19.6271 0.0639 45.00 - AB 1 colibri
500.00 zy 18.8194 0.0740 45.00 - AB 1 colibri
550.00 i 19.2619 0.0706 45.00 - AB 1 colibri
550.00 zy 18.9069 0.0779 45.00 - AB 1 colibri
600.00 g 20.4636 0.0994 45.00 - AB 1 colibri
600.00 zy 18.9869 0.0819 45.00 - AB 1 colibri
650.00 r 19.8685 0.0722 45.00 - AB 1 colibri
650.00 zy 19.0608 0.0859 45.00 - AB 1 colibri
700.00 i 19.4845 0.0803 45.00 - AB 1 colibri
700.00 zy 19.1294 0.0898 45.00 - AB 1 colibri
750.00 g 20.6700 0.1148 45.00 - AB 1 colibri
750.00 zy 19.1934 0.0938 45.00 - AB 1 colibri
800.00 r 20.0610 0.0805 45.00 - AB 1 colibri
800.00 zy 19.2533 0.0977 45.00 - AB 1 colibri
850.00 i 19.6648 0.0900 45.00 - AB 1 colibri
850.00 zy 19.3097 0.1017 45.00 - AB 1 colibri
