#name:GRB_532
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.43
#Av_host:0.24
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.9387 0.0400 45.00 - AB 1 colibri
300.00 zy 13.5674 0.0401 45.00 - AB 1 colibri
350.00 r 13.9076 0.0401 45.00 - AB 1 colibri
350.00 zy 13.7228 0.0401 45.00 - AB 1 colibri
400.00 i 13.8705 0.0401 45.00 - AB 1 colibri
400.00 zy 13.8585 0.0401 45.00 - AB 1 colibri
450.00 g 14.9673 0.0401 45.00 - AB 1 colibri
450.00 zy 13.9789 0.0401 45.00 - AB 1 colibri
500.00 r 14.2720 0.0401 45.00 - AB 1 colibri
500.00 zy 14.0872 0.0401 45.00 - AB 1 colibri
550.00 i 14.1976 0.0401 45.00 - AB 1 colibri
550.00 zy 14.1856 0.0401 45.00 - AB 1 colibri
600.00 g 15.2641 0.0402 45.00 - AB 1 colibri
600.00 zy 14.2757 0.0401 45.00 - AB 1 colibri
650.00 r 14.5436 0.0401 45.00 - AB 1 colibri
650.00 zy 14.3588 0.0401 45.00 - AB 1 colibri
700.00 i 14.4480 0.0401 45.00 - AB 1 colibri
700.00 zy 14.4359 0.0402 45.00 - AB 1 colibri
750.00 g 15.4963 0.0402 45.00 - AB 1 colibri
750.00 zy 14.5079 0.0402 45.00 - AB 1 colibri
800.00 r 14.7602 0.0401 45.00 - AB 1 colibri
800.00 zy 14.5754 0.0402 45.00 - AB 1 colibri
850.00 i 14.6508 0.0401 45.00 - AB 1 colibri
850.00 zy 14.6388 0.0402 45.00 - AB 1 colibri
