#name:GRB_104
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.08
#Av_host:1.29
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.9868 0.0400 45.00 - AB 1 colibri
300.00 zy 12.1383 0.0400 45.00 - AB 1 colibri
350.00 r 13.1089 0.0400 45.00 - AB 1 colibri
350.00 zy 12.2984 0.0400 45.00 - AB 1 colibri
400.00 i 12.7981 0.0400 45.00 - AB 1 colibri
400.00 zy 12.4382 0.0400 45.00 - AB 1 colibri
450.00 g 14.0041 0.0400 45.00 - AB 1 colibri
450.00 zy 12.5623 0.0400 45.00 - AB 1 colibri
500.00 r 13.4844 0.0400 45.00 - AB 1 colibri
500.00 zy 12.6739 0.0400 45.00 - AB 1 colibri
550.00 i 13.1351 0.0400 45.00 - AB 1 colibri
550.00 zy 12.7752 0.0400 45.00 - AB 1 colibri
600.00 g 14.3098 0.0401 45.00 - AB 1 colibri
600.00 zy 12.8681 0.0400 45.00 - AB 1 colibri
650.00 r 13.7642 0.0400 45.00 - AB 1 colibri
650.00 zy 12.9537 0.0400 45.00 - AB 1 colibri
700.00 i 13.3931 0.0400 45.00 - AB 1 colibri
700.00 zy 13.0332 0.0400 45.00 - AB 1 colibri
750.00 g 14.5491 0.0401 45.00 - AB 1 colibri
750.00 zy 13.1073 0.0400 45.00 - AB 1 colibri
800.00 r 13.9873 0.0401 45.00 - AB 1 colibri
800.00 zy 13.1768 0.0400 45.00 - AB 1 colibri
850.00 i 13.6021 0.0401 45.00 - AB 1 colibri
850.00 zy 13.2422 0.0401 45.00 - AB 1 colibri
