#name:GRB_389
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.9
#Av_host:1.67
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.4353 0.0402 45.00 - AB 1 colibri
300.00 zy 15.1716 0.0403 45.00 - AB 1 colibri
350.00 r 16.5530 0.0406 45.00 - AB 1 colibri
350.00 zy 15.3191 0.0404 45.00 - AB 1 colibri
400.00 i 16.0121 0.0405 45.00 - AB 1 colibri
400.00 zy 15.4480 0.0405 45.00 - AB 1 colibri
450.00 g 17.9478 0.0426 45.00 - AB 1 colibri
450.00 zy 15.5623 0.0405 45.00 - AB 1 colibri
500.00 r 16.8990 0.0409 45.00 - AB 1 colibri
500.00 zy 15.6651 0.0406 45.00 - AB 1 colibri
550.00 i 16.3227 0.0408 45.00 - AB 1 colibri
550.00 zy 15.7585 0.0406 45.00 - AB 1 colibri
600.00 g 18.2296 0.0437 45.00 - AB 1 colibri
600.00 zy 15.8441 0.0407 45.00 - AB 1 colibri
650.00 r 17.1568 0.0412 45.00 - AB 1 colibri
650.00 zy 15.9230 0.0408 45.00 - AB 1 colibri
700.00 i 16.5604 0.0410 45.00 - AB 1 colibri
700.00 zy 15.9962 0.0408 45.00 - AB 1 colibri
750.00 g 18.4501 0.0448 45.00 - AB 1 colibri
750.00 zy 16.0646 0.0409 45.00 - AB 1 colibri
800.00 r 17.3625 0.0415 45.00 - AB 1 colibri
800.00 zy 16.1286 0.0410 45.00 - AB 1 colibri
850.00 i 16.7530 0.0412 45.00 - AB 1 colibri
850.00 zy 16.1889 0.0411 45.00 - AB 1 colibri
